trip_id,pickup_datetime,dropoff_datetime,pickup_borough,pickup_zone,dropoff_borough,dropoff_zone,passenger_count,trip_distance_miles,fare_amount,tip_amount,tolls_amount,total_amount,payment_type,rate_code,vendor_id,surge_multiplier,trip_duration_min,speed_mph
728,2024-05-19 09:32:35,2024-05-19 12:26:35,Queens,Jamaica,Manhattan,Greenwich Village,2,24.68,47.9,2.81,0,50.71,Apple Pay,4,VEND003,1.0,174,8.5
729,2025-04-10 14:37:44,2025-04-10 14:41:44,Manhattan,SoHo,Queens,Woodside,1,1.1,5.23,1.3,0,6.53,Apple Pay,3,VEND001,1.0,4,16.5
730,2024-05-11 14:04:00,2024-05-11 15:17:00,Brooklyn,Brooklyn Heights,Queens,Jamaica,1,11.66,28.01,3.71,0,31.72,Apple Pay,1,VEND002,2.8,73,9.6
731,2024-11-20 04:43:17,2024-11-20 05:54:17,Queens,Sunnyside,Staten Island,Tompkinsville,1,12.03,36.21,8.24,0,44.45,Venmo,1,VEND003,1.2,71,10.2
732,2025-06-09 00:17:34,2025-06-09 01:51:34,Staten Island,St. George,Queens,Woodside,3,17.0,53.16,12.75,0,65.91,Apple Pay,2,VEND001,1.0,94,10.9
733,2024-05-12 07:45:35,2024-05-12 09:39:35,Brooklyn,Bushwick,Queens,Long Island City,5,17.64,41.51,6.5,0,48.01,Google Pay,1,VEND002,1.0,114,9.3
734,2024-12-23 23:43:39,2024-12-24 01:16:39,Manhattan,Upper West Side,Manhattan,Harlem,4,21.35,59.92,11.55,1.89,73.36,Cash,2,VEND003,1.0,93,13.8
735,2025-03-31 14:04:46,2025-03-31 14:41:46,Queens,Woodside,Manhattan,Financial District,6,12.13,25.05,2.39,9.05,36.49,Credit Card,4,VEND001,1.0,37,19.7
736,2025-01-17 15:25:58,2025-01-17 17:24:58,Bronx,Fordham,Staten Island,Great Kills,3,21.4,57.34,10.5,11.43,79.27,Cash,4,VEND002,1.0,119,10.8
737,2025-02-08 13:36:54,2025-02-08 14:12:54,Queens,Woodside,Manhattan,Lower East Side,1,10.36,19.02,3.26,4.96,27.24,Venmo,3,VEND003,1.0,36,17.3
738,2024-03-27 18:43:33,2024-03-27 18:52:33,Staten Island,Port Richmond,Staten Island,St. George,4,2.25,6.39,0.83,0,7.22,Business Card,5,VEND001,1.6,9,15.0
739,2024-02-29 18:52:08,2024-02-29 19:18:08,Bronx,Mott Haven,Queens,Sunnyside,4,5.42,16.44,1.62,0,18.06,Google Pay,5,VEND002,1.0,26,12.5
740,2024-03-21 11:11:18,2024-03-21 12:50:18,Brooklyn,Brooklyn Heights,Queens,Jamaica,5,21.07,63.05,7.85,0,70.9,Cash,1,VEND003,1.0,99,12.8
741,2025-05-25 04:48:58,2025-05-25 07:17:58,Staten Island,Great Kills,Manhattan,Lower East Side,5,21.64,63.72,15.34,0,79.06,Credit Card,2,VEND001,1.0,149,8.7
742,2025-01-02 07:54:30,2025-01-02 10:43:30,Manhattan,Central Park,Manhattan,Greenwich Village,4,21.7,35.37,3.09,0,38.46,Venmo,4,VEND002,2.8,169,7.7
743,2024-11-03 14:30:29,2024-11-03 16:00:29,Bronx,Fordham,Bronx,Riverdale,4,27.11,78.65,14.57,0,93.22,Credit Card,3,VEND003,1.0,90,18.1
744,2024-05-02 18:14:18,2024-05-02 20:54:18,Manhattan,Midtown,Bronx,Pelham Bay,3,29.83,70.06,4.98,0,75.04,Credit Card,2,VEND001,1.0,160,11.2
745,2024-01-08 01:23:27,2024-01-08 02:49:27,Bronx,Fordham,Manhattan,SoHo,3,17.33,48.9,3.25,5.32,57.47,Cash,5,VEND002,1.0,86,12.1
746,2024-09-03 22:43:24,2024-09-04 00:34:24,Manhattan,SoHo,Bronx,Riverdale,1,14.28,38.32,2.4,0,40.72,Cash,4,VEND003,1.0,111,7.7
747,2024-05-03 13:29:58,2024-05-03 15:58:58,Queens,Woodside,Manhattan,SoHo,1,25.41,74.1,16.67,0,90.77,Venmo,4,VEND001,1.0,149,10.2
748,2024-01-21 08:28:36,2024-01-21 09:20:36,Bronx,Fordham,Brooklyn,Bushwick,2,23.54,38.38,2.9,0,41.28,Business Card,3,VEND002,1.0,52,27.2
749,2025-06-21 17:25:35,2025-06-21 18:46:35,Bronx,Riverdale,Brooklyn,Williamsburg,6,20.06,32.59,1.89,0,34.48,Apple Pay,4,VEND003,1.0,81,14.9
750,2024-05-08 08:22:24,2024-05-08 09:29:24,Brooklyn,Brooklyn Heights,Manhattan,Central Park,1,18.1,52.9,13.01,0,65.91,Business Card,1,VEND001,1.0,67,16.2
751,2024-12-21 20:44:56,2024-12-21 21:44:56,Bronx,Mott Haven,Manhattan,Lower East Side,4,25.21,53.35,6.8,0,60.15,Google Pay,3,VEND002,1.0,60,25.2
752,2024-08-10 08:43:33,2024-08-10 08:46:33,Bronx,Riverdale,Manhattan,Central Park,6,0.5,3.61,0.74,0,4.35,Apple Pay,4,VEND003,1.0,3,10.0
753,2024-04-27 13:01:51,2024-04-27 14:03:51,Queens,Flushing,Brooklyn,Williamsburg,4,13.54,33.99,2.86,8.87,45.72,Google Pay,1,VEND001,1.0,62,13.1
754,2025-01-17 03:39:15,2025-01-17 04:42:15,Brooklyn,Brooklyn Heights,Manhattan,Harlem,6,12.76,37.21,9.17,0,46.38,Apple Pay,4,VEND002,1.0,63,12.2
755,2024-07-08 18:30:12,2024-07-08 18:49:12,Brooklyn,Bushwick,Manhattan,Times Square,1,2.63,9.26,1.43,0,10.69,Google Pay,4,VEND003,1.4,19,8.3
756,2024-03-18 06:19:35,2024-03-18 08:37:35,Staten Island,St. George,Staten Island,St. George,5,24.13,60.2,13.32,5.36,78.88,Apple Pay,5,VEND001,1.0,138,10.5
757,2024-10-27 18:16:47,2024-10-27 20:06:47,Brooklyn,Bushwick,Manhattan,Central Park,3,18.14,48.61,2.81,9.51,60.93,Cash,4,VEND002,1.0,110,9.9
758,2025-02-11 11:01:23,2025-02-11 12:04:23,Queens,Sunnyside,Brooklyn,DUMBO,5,11.94,28.09,6.38,0,34.47,Business Card,3,VEND003,1.0,63,11.4
759,2024-07-04 11:19:20,2024-07-04 11:35:20,Staten Island,Tompkinsville,Brooklyn,DUMBO,3,5.92,18.34,1.09,0,19.43,Cash,4,VEND001,1.0,16,22.2
760,2025-06-14 00:49:11,2025-06-14 02:16:11,Queens,Flushing,Brooklyn,Crown Heights,1,14.34,42.32,8.68,10.93,61.93,Business Card,3,VEND002,1.0,87,9.9
761,2024-06-22 07:41:10,2024-06-22 08:41:10,Manhattan,Central Park,Brooklyn,Bedford-Stuyvesant,2,19.52,60.88,13.29,0,74.17,Google Pay,2,VEND003,2.4,60,19.5
762,2024-06-05 20:18:57,2024-06-05 20:35:57,Bronx,Fordham,Manhattan,SoHo,6,4.05,14.42,0.83,0,15.25,Venmo,2,VEND001,1.0,17,14.3
763,2024-12-24 17:55:37,2024-12-24 19:00:37,Staten Island,Port Richmond,Manhattan,Financial District,2,9.14,24.21,2.4,0,26.61,Cash,3,VEND002,1.0,65,8.4
764,2025-01-11 08:08:17,2025-01-11 08:45:17,Brooklyn,Park Slope,Queens,Flushing,6,16.63,50.97,8.88,0,59.85,Business Card,5,VEND003,2.1,37,27.0
765,2024-06-07 01:49:34,2024-06-07 02:55:34,Queens,Jamaica,Brooklyn,Williamsburg,5,10.98,29.66,7.37,0,37.03,Cash,5,VEND001,1.0,66,10.0
766,2024-01-26 11:29:47,2024-01-26 12:31:47,Manhattan,SoHo,Brooklyn,Bedford-Stuyvesant,5,21.89,57.79,5.42,0,63.21,Cash,5,VEND002,1.5,62,21.2
767,2024-06-09 09:54:46,2024-06-09 11:12:46,Staten Island,Port Richmond,Manhattan,SoHo,6,13.02,22.44,2.81,0,25.25,Credit Card,2,VEND003,1.0,78,10.0
768,2024-02-29 05:31:07,2024-02-29 06:10:07,Brooklyn,DUMBO,Manhattan,Times Square,2,14.04,31.21,7.36,0,38.57,Credit Card,5,VEND001,1.0,39,21.6
769,2024-05-19 17:39:05,2024-05-19 19:31:05,Bronx,Fordham,Queens,Woodside,6,19.07,41.75,10.22,0,51.97,Credit Card,3,VEND002,1.0,112,10.2
770,2024-03-15 16:51:06,2024-03-15 17:10:06,Queens,Jamaica,Queens,Flushing,6,3.2,7.98,0.7,0,8.68,Apple Pay,2,VEND003,1.0,19,10.1
771,2024-04-04 18:24:54,2024-04-04 19:44:54,Manhattan,Greenwich Village,Brooklyn,Park Slope,1,26.09,59.51,10.29,0,69.8,Credit Card,3,VEND001,1.0,80,19.6
772,2025-02-21 11:30:28,2025-02-21 12:23:28,Queens,Long Island City,Staten Island,Tompkinsville,6,24.39,73.62,12.18,0,85.8,Google Pay,2,VEND002,1.0,53,27.6
773,2025-03-13 15:10:05,2025-03-13 16:41:05,Bronx,Fordham,Staten Island,Tompkinsville,2,29.62,81.01,14.25,0,95.26,Google Pay,5,VEND003,1.0,91,19.5
774,2025-02-27 19:51:31,2025-02-27 21:34:31,Manhattan,Harlem,Brooklyn,Crown Heights,5,17.1,38.68,7.99,0,46.67,Credit Card,4,VEND001,1.0,103,10.0
775,2024-09-14 20:53:12,2024-09-14 22:32:12,Manhattan,Financial District,Bronx,Mott Haven,3,19.91,43.14,7.97,0,51.11,Venmo,3,VEND002,1.0,99,12.1
776,2024-03-03 05:53:12,2024-03-03 08:28:12,Bronx,Fordham,Brooklyn,Crown Heights,2,29.1,76.35,6.61,0,82.96,Cash,1,VEND003,1.0,155,11.3
777,2024-05-27 18:34:37,2024-05-27 19:13:37,Staten Island,St. George,Manhattan,Midtown,6,15.69,40.37,2.54,0,42.91,Business Card,1,VEND001,1.0,39,24.1
778,2024-04-14 18:11:17,2024-04-14 19:18:17,Queens,Sunnyside,Bronx,Fordham,5,12.28,27.05,3.96,0,31.01,Credit Card,1,VEND002,1.0,67,11.0
779,2024-10-27 15:38:21,2024-10-27 16:00:21,Brooklyn,Park Slope,Brooklyn,Park Slope,4,3.39,8.42,1.71,0,10.13,Business Card,2,VEND003,1.0,22,9.2
780,2024-09-02 16:35:07,2024-09-02 19:42:07,Staten Island,Tompkinsville,Staten Island,Tompkinsville,4,29.58,57.18,13.6,0,70.78,Credit Card,1,VEND001,1.0,187,9.5
781,2024-09-01 20:30:59,2024-09-01 21:21:59,Staten Island,Port Richmond,Staten Island,St. George,5,21.87,56.29,12.55,0,68.84,Venmo,5,VEND002,1.0,51,25.7
782,2024-10-14 00:33:47,2024-10-14 01:48:47,Staten Island,Tompkinsville,Brooklyn,Bedford-Stuyvesant,4,25.61,59.99,10.03,0,70.02,Cash,1,VEND003,1.0,75,20.5
783,2024-02-07 15:03:06,2024-02-07 16:07:06,Queens,Sunnyside,Queens,Astoria,3,10.1,26.88,2.64,0,29.52,Cash,2,VEND001,1.0,64,9.5
784,2025-04-09 22:19:16,2025-04-09 22:35:16,Queens,Astoria,Brooklyn,Bushwick,1,8.09,17.15,1.11,0,18.26,Cash,3,VEND002,1.0,16,30.3
785,2025-03-11 04:18:29,2025-03-11 06:36:29,Manhattan,Financial District,Bronx,Mott Haven,3,21.26,64.28,4.82,0,69.1,Google Pay,5,VEND003,1.0,138,9.2
786,2024-06-09 05:18:55,2024-06-09 05:31:55,Manhattan,Financial District,Manhattan,Central Park,6,4.26,13.89,1.42,0,15.31,Credit Card,3,VEND001,1.0,13,19.7
787,2025-01-18 22:36:34,2025-01-18 23:36:34,Bronx,Riverdale,Brooklyn,DUMBO,1,8.6,18.1,1.38,0,19.48,Google Pay,5,VEND002,1.0,60,8.6
788,2025-06-10 15:24:23,2025-06-10 16:02:23,Staten Island,St. George,Brooklyn,Bushwick,2,8.22,22.78,2.87,2.9,28.55,Venmo,3,VEND003,1.0,38,13.0
789,2024-03-21 12:46:53,2024-03-21 14:13:53,Queens,Woodside,Bronx,Riverdale,2,23.05,61.08,4.02,0,65.1,Business Card,3,VEND001,1.0,87,15.9
790,2024-09-19 13:55:17,2024-09-19 14:40:17,Manhattan,Lower East Side,Manhattan,Central Park,3,6.56,20.81,4.42,0,25.23,Venmo,2,VEND002,1.0,45,8.7
791,2025-04-15 17:30:21,2025-04-15 18:28:21,Bronx,Riverdale,Brooklyn,Park Slope,1,22.99,39.13,4.15,0,43.28,Google Pay,1,VEND003,1.0,58,23.8
792,2025-03-03 01:28:27,2025-03-03 05:02:27,Bronx,Riverdale,Bronx,Riverdale,3,27.03,63.56,11.24,0,74.8,Cash,5,VEND001,1.0,214,7.6
793,2024-09-13 21:06:27,2024-09-13 22:23:27,Manhattan,Lower East Side,Manhattan,Chelsea,2,18.59,47.05,9.64,0,56.69,Google Pay,3,VEND002,1.0,77,14.5
794,2024-07-19 00:57:02,2024-07-19 03:19:02,Brooklyn,Park Slope,Queens,Astoria,2,26.26,76.69,7.99,0,84.68,Google Pay,2,VEND003,2.5,142,11.1
795,2024-06-09 12:07:22,2024-06-09 15:37:22,Staten Island,St. George,Manhattan,Central Park,3,28.89,48.42,4.48,0,52.9,Cash,3,VEND001,1.0,210,8.3
796,2024-05-16 11:10:47,2024-05-16 12:29:47,Queens,Sunnyside,Bronx,Mott Haven,4,20.47,55.31,9.41,6.42,71.14,Cash,2,VEND002,1.1,79,15.5
797,2024-08-30 01:13:04,2024-08-30 04:28:04,Staten Island,Great Kills,Bronx,Fordham,5,25.28,65.69,7.87,0,73.56,Cash,3,VEND003,1.0,195,7.8
798,2024-10-27 05:12:04,2024-10-27 06:38:04,Brooklyn,Williamsburg,Brooklyn,Bushwick,1,13.82,29.66,4.1,0,33.76,Credit Card,4,VEND001,1.1,86,9.6
799,2024-11-27 05:21:28,2024-11-27 06:46:28,Bronx,Riverdale,Bronx,Fordham,5,12.57,26.75,6.48,0,33.23,Business Card,3,VEND002,1.0,85,8.9
800,2024-09-13 21:46:48,2024-09-13 22:37:48,Queens,Jamaica,Bronx,Pelham Bay,6,12.49,36.07,3.26,0,39.33,Cash,3,VEND003,2.1,51,14.7
801,2024-09-09 00:59:31,2024-09-09 01:40:31,Brooklyn,Crown Heights,Manhattan,Central Park,1,8.29,22.74,3.32,0,26.06,Credit Card,4,VEND001,1.0,41,12.1
802,2024-10-28 02:17:35,2024-10-28 03:57:35,Bronx,Fordham,Queens,Sunnyside,2,24.79,71.89,9.93,0,81.82,Apple Pay,4,VEND002,2.5,100,14.9
803,2024-09-19 10:54:20,2024-09-19 11:51:20,Brooklyn,Brooklyn Heights,Staten Island,St. George,4,11.3,34.74,4.7,0,39.44,Google Pay,5,VEND003,1.5,57,11.9
804,2024-05-15 14:43:44,2024-05-15 17:46:44,Queens,Flushing,Manhattan,Lower East Side,5,23.0,59.42,4.89,0,64.31,Google Pay,4,VEND001,1.0,183,7.5
805,2024-10-09 17:16:40,2024-10-09 19:18:40,Brooklyn,Crown Heights,Bronx,Fordham,4,24.8,48.75,3.45,0,52.2,Venmo,1,VEND002,1.0,122,12.2
806,2024-08-07 04:45:54,2024-08-07 06:56:54,Queens,Long Island City,Queens,Long Island City,5,19.3,56.69,7.2,0,63.89,Google Pay,2,VEND003,1.0,131,8.8
807,2025-05-11 10:42:50,2025-05-11 12:38:50,Staten Island,Tompkinsville,Brooklyn,Bedford-Stuyvesant,3,20.98,34.24,6.05,0,40.29,Apple Pay,3,VEND001,1.0,116,10.9
808,2025-06-18 10:42:19,2025-06-18 11:43:19,Staten Island,St. George,Manhattan,Upper West Side,1,10.22,24.77,1.74,0,26.51,Google Pay,3,VEND002,1.8,61,10.1
809,2024-10-21 07:25:55,2024-10-21 07:59:55,Bronx,Riverdale,Queens,Astoria,5,4.95,11.78,2.27,0,14.05,Cash,5,VEND003,1.1,34,8.7
810,2024-10-07 17:04:43,2024-10-07 17:58:43,Queens,Flushing,Queens,Flushing,2,10.82,30.75,5.23,0,35.98,Cash,2,VEND001,1.0,54,12.0
811,2024-06-14 05:56:47,2024-06-14 06:32:47,Manhattan,Greenwich Village,Manhattan,Financial District,4,5.25,11.31,1.29,0,12.6,Credit Card,1,VEND002,1.0,36,8.8
812,2025-05-03 11:41:45,2025-05-03 13:50:45,Staten Island,Tompkinsville,Staten Island,St. George,4,16.83,29.5,4.35,0,33.85,Credit Card,3,VEND003,1.0,129,7.8
813,2024-05-18 00:38:44,2024-05-18 00:56:44,Bronx,Fordham,Staten Island,St. George,1,6.09,14.8,2.95,0,17.75,Credit Card,4,VEND001,1.4,18,20.3
814,2024-03-07 07:30:21,2024-03-07 09:40:21,Brooklyn,Crown Heights,Manhattan,Greenwich Village,5,21.28,47.15,9.75,0,56.9,Credit Card,1,VEND002,1.0,130,9.8
815,2024-10-02 11:22:11,2024-10-02 11:35:11,Staten Island,Great Kills,Queens,Long Island City,5,5.49,16.64,2.27,0,18.91,Cash,2,VEND003,2.7,13,25.3
816,2024-05-25 02:31:45,2024-05-25 03:06:45,Queens,Woodside,Brooklyn,Bedford-Stuyvesant,1,16.67,34.39,1.77,0,36.16,Google Pay,2,VEND001,1.9,35,28.6
817,2025-03-07 07:30:20,2025-03-07 08:14:20,Bronx,Fordham,Queens,Flushing,5,6.09,19.01,2.53,0,21.54,Google Pay,2,VEND002,2.7,44,8.3
818,2024-11-10 00:38:08,2024-11-10 01:30:08,Manhattan,Harlem,Brooklyn,Bedford-Stuyvesant,1,21.91,50.57,5.74,0,56.31,Cash,5,VEND003,1.6,52,25.3
819,2024-09-07 22:27:15,2024-09-07 22:31:15,Brooklyn,Bushwick,Brooklyn,Park Slope,5,1.51,6.8,1.21,0,8.01,Business Card,3,VEND001,1.8,4,22.7
820,2024-08-01 09:44:01,2024-08-01 10:47:01,Staten Island,St. George,Staten Island,St. George,2,22.62,67.92,4.03,0,71.95,Google Pay,3,VEND002,1.0,63,21.5
821,2024-08-31 13:30:20,2024-08-31 13:42:20,Queens,Sunnyside,Queens,Jamaica,5,5.24,11.19,1.05,0,12.24,Venmo,3,VEND003,2.7,12,26.2
822,2024-11-07 03:38:49,2024-11-07 05:56:49,Manhattan,Upper West Side,Manhattan,Greenwich Village,5,17.72,30.13,6.21,0,36.34,Apple Pay,5,VEND001,1.0,138,7.7
823,2024-09-18 23:07:10,2024-09-19 00:15:10,Manhattan,Upper West Side,Staten Island,Tompkinsville,1,12.49,37.97,8.78,0,46.75,Google Pay,4,VEND002,1.0,68,11.0
824,2024-11-30 17:32:43,2024-11-30 19:11:43,Queens,Sunnyside,Bronx,Mott Haven,4,14.81,44.76,5.2,0,49.96,Venmo,2,VEND003,1.0,99,9.0
825,2024-12-04 12:20:16,2024-12-04 13:32:16,Brooklyn,Bedford-Stuyvesant,Staten Island,St. George,3,19.11,39.71,7.16,0,46.87,Venmo,5,VEND001,1.0,72,15.9
826,2024-04-02 09:18:45,2024-04-02 09:59:45,Staten Island,Tompkinsville,Brooklyn,DUMBO,2,7.19,22.09,3.3,0,25.39,Venmo,5,VEND002,2.4,41,10.5
827,2024-01-14 17:57:08,2024-01-14 20:17:08,Staten Island,Great Kills,Manhattan,Greenwich Village,5,19.35,38.06,7.91,0,45.97,Business Card,4,VEND003,1.7,140,8.3
828,2025-01-26 04:13:40,2025-01-26 07:29:40,Manhattan,Times Square,Bronx,Pelham Bay,4,29.63,88.21,6.81,0,95.02,Google Pay,2,VEND001,1.3,196,9.1
829,2024-11-21 05:52:33,2024-11-21 09:14:33,Brooklyn,DUMBO,Manhattan,Greenwich Village,6,25.46,69.27,12.95,0,82.22,Business Card,5,VEND002,1.9,202,7.6
830,2024-03-12 21:17:00,2024-03-12 22:40:00,Staten Island,Port Richmond,Bronx,Mott Haven,1,18.51,31.38,2.74,0,34.12,Venmo,3,VEND003,1.0,83,13.4
831,2024-12-08 05:38:40,2024-12-08 07:10:40,Queens,Sunnyside,Bronx,Riverdale,2,23.42,54.44,6.56,0,61.0,Google Pay,1,VEND001,2.4,92,15.3
832,2025-04-01 13:28:30,2025-04-01 13:35:30,Manhattan,Times Square,Manhattan,Central Park,6,1.03,5.28,0.7,0,5.98,Business Card,4,VEND002,1.1,7,8.8
833,2025-05-16 16:34:56,2025-05-16 16:51:56,Bronx,Pelham Bay,Staten Island,Great Kills,3,8.26,16.91,1.74,0,18.65,Cash,3,VEND003,1.1,17,29.2
834,2024-09-16 20:02:45,2024-09-16 20:49:45,Staten Island,St. George,Bronx,Pelham Bay,3,16.63,44.6,2.92,0,47.52,Credit Card,2,VEND001,2.3,47,21.2
835,2024-06-30 01:37:04,2024-06-30 02:23:04,Staten Island,Great Kills,Queens,Flushing,5,6.08,18.35,1.78,0,20.13,Business Card,5,VEND002,2.5,46,7.9
836,2024-09-29 16:22:54,2024-09-29 18:41:54,Bronx,Mott Haven,Bronx,Riverdale,6,25.35,58.47,7.54,0,66.01,Google Pay,1,VEND003,1.0,139,10.9
837,2024-12-10 13:54:08,2024-12-10 14:03:08,Queens,Jamaica,Staten Island,Great Kills,6,1.8,6.58,0.95,0,7.53,Business Card,4,VEND001,1.0,9,12.0
838,2025-01-15 15:40:41,2025-01-15 17:57:41,Manhattan,Central Park,Bronx,Pelham Bay,3,18.35,40.99,3.08,0,44.07,Google Pay,1,VEND002,1.0,137,8.0
839,2025-04-26 05:06:19,2025-04-26 06:08:19,Brooklyn,Bushwick,Staten Island,Great Kills,4,26.61,46.5,8.25,0,54.75,Venmo,2,VEND003,1.0,62,25.8
840,2025-05-10 13:57:02,2025-05-10 17:04:02,Staten Island,Tompkinsville,Staten Island,Great Kills,5,24.2,66.76,11.59,0,78.35,Google Pay,5,VEND001,1.0,187,7.8
841,2024-01-27 01:08:34,2024-01-27 02:17:34,Brooklyn,Bedford-Stuyvesant,Bronx,Mott Haven,3,20.04,43.65,9.05,0,52.7,Cash,1,VEND002,1.0,69,17.4
842,2024-08-09 10:20:18,2024-08-09 10:41:18,Staten Island,Great Kills,Staten Island,St. George,2,9.46,18.85,2.78,0,21.63,Business Card,5,VEND003,1.0,21,27.0
843,2024-03-28 04:37:13,2024-03-28 06:13:13,Bronx,Mott Haven,Brooklyn,Bedford-Stuyvesant,6,19.93,52.24,3.53,0,55.77,Google Pay,4,VEND001,1.0,96,12.5
844,2025-01-30 23:40:14,2025-01-31 00:53:14,Queens,Astoria,Staten Island,St. George,5,9.96,17.81,2.76,0,20.57,Credit Card,2,VEND002,1.0,73,8.2
845,2024-09-19 05:00:26,2024-09-19 07:07:26,Manhattan,SoHo,Queens,Sunnyside,2,16.86,49.08,4.2,0,53.28,Business Card,5,VEND003,2.7,127,8.0
846,2024-12-27 23:32:47,2024-12-27 23:52:47,Manhattan,Financial District,Queens,Long Island City,2,3.46,12.33,2.95,0,15.28,Cash,5,VEND001,1.0,20,10.4
847,2024-11-25 03:09:17,2024-11-25 04:42:17,Staten Island,Port Richmond,Manhattan,Central Park,2,13.39,24.44,2.79,0,27.23,Business Card,1,VEND002,1.0,93,8.6
848,2025-02-28 16:42:59,2025-02-28 17:59:59,Staten Island,St. George,Staten Island,Port Richmond,4,28.21,49.07,4.26,0,53.33,Google Pay,5,VEND003,1.0,77,22.0
849,2024-08-17 15:00:59,2024-08-17 17:42:59,Staten Island,Great Kills,Bronx,Riverdale,2,24.93,46.55,2.99,0,49.54,Google Pay,4,VEND001,1.0,162,9.2
850,2024-10-31 05:02:52,2024-10-31 06:22:52,Brooklyn,Bushwick,Staten Island,St. George,4,18.8,52.17,9.44,0,61.61,Cash,1,VEND002,1.0,80,14.1
851,2024-12-22 11:35:17,2024-12-22 13:09:17,Queens,Astoria,Manhattan,Greenwich Village,1,12.95,39.31,9.79,0,49.1,Venmo,5,VEND003,1.0,94,8.3
852,2024-01-29 13:53:48,2024-01-29 16:47:48,Staten Island,Port Richmond,Bronx,Riverdale,4,29.85,88.32,5.45,0,93.77,Google Pay,3,VEND001,1.0,174,10.3
853,2024-05-05 19:12:17,2024-05-05 23:01:17,Bronx,Riverdale,Staten Island,Port Richmond,5,29.22,84.0,14.71,0,98.71,Business Card,3,VEND002,1.0,229,7.7
854,2024-01-31 03:22:52,2024-01-31 05:13:52,Brooklyn,Park Slope,Brooklyn,Bedford-Stuyvesant,6,26.0,70.56,17.06,0,87.62,Business Card,4,VEND003,1.0,111,14.1
855,2025-04-29 09:37:36,2025-04-29 11:14:36,Brooklyn,DUMBO,Queens,Long Island City,2,19.2,34.12,4.7,0,38.82,Venmo,2,VEND001,1.0,97,11.9
856,2024-02-20 08:51:07,2024-02-20 12:00:07,Brooklyn,Bushwick,Staten Island,St. George,4,27.96,67.77,3.91,5.94,77.62,Venmo,3,VEND002,1.0,189,8.9
857,2025-06-26 00:47:13,2025-06-26 01:52:13,Staten Island,St. George,Bronx,Fordham,6,20.68,43.02,2.76,0,45.78,Google Pay,3,VEND003,1.0,65,19.1
858,2024-03-27 04:14:28,2024-03-27 05:21:28,Manhattan,Central Park,Brooklyn,Williamsburg,3,10.21,20.95,4.69,0,25.64,Apple Pay,2,VEND001,1.0,67,9.1
859,2024-09-04 21:00:29,2024-09-04 21:48:29,Bronx,Fordham,Manhattan,Times Square,3,12.5,28.36,1.47,0,29.83,Venmo,4,VEND002,1.0,48,15.6
860,2024-03-22 04:07:27,2024-03-22 05:42:27,Queens,Sunnyside,Brooklyn,Bushwick,1,17.71,30.8,4.05,0,34.85,Venmo,5,VEND003,1.0,95,11.2
861,2024-07-09 16:28:33,2024-07-09 18:23:33,Manhattan,Central Park,Brooklyn,Bushwick,1,29.83,53.64,2.7,4.66,61.0,Apple Pay,1,VEND001,1.0,115,15.6
862,2025-03-23 07:56:17,2025-03-23 10:11:17,Bronx,Fordham,Staten Island,St. George,4,19.92,42.26,5.66,0,47.92,Apple Pay,1,VEND002,1.0,135,8.9
863,2025-03-07 04:32:52,2025-03-07 07:06:52,Bronx,Pelham Bay,Manhattan,Upper West Side,3,19.27,38.27,5.42,0,43.69,Google Pay,2,VEND003,1.9,154,7.5
864,2025-06-04 11:56:15,2025-06-04 12:58:15,Manhattan,Upper West Side,Manhattan,Upper West Side,5,14.77,43.05,7.56,0,50.61,Venmo,3,VEND001,1.0,62,14.3
865,2024-06-21 14:20:42,2024-06-21 14:48:42,Queens,Astoria,Queens,Woodside,3,8.55,18.47,2.91,0,21.38,Apple Pay,2,VEND002,1.0,28,18.3
866,2024-11-07 16:48:40,2024-11-07 17:03:40,Manhattan,Times Square,Staten Island,Port Richmond,2,6.45,14.6,1.21,0,15.81,Venmo,1,VEND003,1.0,15,25.8
867,2024-04-22 05:27:02,2024-04-22 07:47:02,Bronx,Riverdale,Queens,Sunnyside,5,25.46,57.45,6.84,0,64.29,Google Pay,4,VEND001,1.0,140,10.9
868,2024-10-11 13:27:43,2024-10-11 15:13:43,Bronx,Pelham Bay,Bronx,Fordham,6,17.58,31.55,4.97,0,36.52,Cash,2,VEND002,1.0,106,10.0
869,2025-03-24 03:38:27,2025-03-24 05:33:27,Bronx,Fordham,Staten Island,Great Kills,3,29.45,67.16,11.14,2.38,80.68,Apple Pay,4,VEND003,1.6,115,15.4
870,2025-03-14 00:27:43,2025-03-14 00:52:43,Brooklyn,Crown Heights,Staten Island,Port Richmond,1,8.93,19.13,2.77,2.61,24.51,Google Pay,4,VEND001,1.0,25,21.4
871,2024-02-13 04:12:50,2024-02-13 05:44:50,Queens,Jamaica,Queens,Sunnyside,6,25.17,74.03,16.42,0,90.45,Venmo,5,VEND002,1.0,92,16.4
872,2024-04-19 00:20:58,2024-04-19 00:27:58,Queens,Long Island City,Brooklyn,Bedford-Stuyvesant,5,1.48,6.53,0.69,0,7.22,Business Card,5,VEND003,1.0,7,12.7
873,2024-03-16 10:24:48,2024-03-16 10:32:48,Staten Island,Tompkinsville,Manhattan,SoHo,6,1.56,4.93,0.98,0,5.91,Credit Card,2,VEND001,1.0,8,11.7
