sale_id,date,product_sku,product_name,category,gender,region,state,city,retailer,sales_channel,units_sold,unit_price,total_sales,operating_profit,margin_pct
558,2025-02-14,ADS5344,Terrex,Outdoor,Men,Northeast,California,Chadville,Finish Line,Retail,9,70.09,630.81,228.98,36.3
559,2025-03-20,ADS9554,Adizero,Running,Men,West,Ohio,Lindaburgh,Champs Sports,Online,31,236.16,7320.96,3653.16,49.9
560,2025-05-27,ADS2740,Ultraboost,Running,Women,Northeast,New York,Dixonville,Champs Sports,Outlet,1,89.8,89.8,41.94,46.7
561,2024-01-28,ADS1975,Stan Smith,Lifestyle,Unisex,Southwest,Arizona,Lake Lauraville,Nordstrom,Online,42,189.98,7979.16,3343.27,41.9
562,2025-02-08,ADS2804,Cloudfoam,Casual,Unisex,Northeast,Michigan,West Michaelport,Champs Sports,Online,44,103.37,4548.28,1719.25,37.8
563,2024-02-12,ADS3158,Adizero,Running,Men,Southeast,Arizona,Kaylaland,Finish Line,Online,8,151.54,1212.32,666.78,55.0
564,2025-05-30,ADS9322,Supernova,Running,Men,Southwest,Arizona,Solisville,Dicks Sporting Goods,Online,23,74.15,1705.45,895.36,52.5
565,2025-02-14,ADS5661,Cloudfoam,Casual,Unisex,Midwest,Arizona,Autumnton,Champs Sports,Outlet,15,204.43,3066.45,1180.58,38.5
566,2024-12-12,ADS7339,NMD,Lifestyle,Women,Northeast,Arizona,Hubbardhaven,Champs Sports,Outlet,7,185.74,1300.18,785.31,60.4
567,2024-02-23,ADS3675,Supernova,Running,Men,Northeast,Texas,Frenchborough,Dicks Sporting Goods,Online,23,242.88,5586.24,2005.46,35.9
568,2024-08-05,ADS7634,NMD,Lifestyle,Men,Midwest,Texas,New Sara,Adidas.com,Retail,1,205.41,205.41,103.94,50.6
569,2024-08-30,ADS9865,X Speedportal,Football,Men,Northeast,Arizona,Nathanielville,Eastbay,Online,27,195.64,5282.28,3179.93,60.2
570,2024-12-19,ADS4868,X Speedportal,Football,Men,Midwest,Georgia,North Zacharyhaven,Nordstrom,Retail,50,43.2,2160.0,1114.56,51.6
571,2024-11-21,ADS7618,X Speedportal,Football,Men,Northeast,Arizona,Moranland,Nordstrom,Outlet,23,156.7,3604.1,1293.87,35.9
572,2025-01-22,ADS8483,Supernova,Running,Men,Midwest,Ohio,New Jason,Champs Sports,Retail,9,124.0,1116.0,622.73,55.8
573,2025-05-29,ADS6707,Predator,Football,Men,West,California,Markburgh,Eastbay,Retail,41,182.12,7466.92,3838.0,51.4
574,2024-01-21,ADS3344,Stan Smith,Lifestyle,Unisex,West,California,Port Dean,Macys,Outlet,18,165.8,2984.4,1113.18,37.3
575,2025-05-10,ADS8062,Terrex,Outdoor,Men,Southeast,Ohio,West Jeffrey,Finish Line,Outlet,42,132.67,5572.14,2691.34,48.3
576,2025-01-20,ADS2402,Copa,Football,Men,West,Ohio,East Sheilaville,Finish Line,Online,49,132.64,6499.36,3035.2,46.7
577,2025-06-28,ADS9592,Forum,Lifestyle,Men,Southwest,Texas,Timothyberg,Eastbay,Retail,19,119.01,2261.19,1128.33,49.9
578,2024-10-29,ADS1234,Training,Training,Unisex,Southeast,Georgia,Jamesstad,Dicks Sporting Goods,Outlet,21,226.38,4753.98,2495.84,52.5
579,2024-07-06,ADS7393,Ultraboost,Running,Women,Southwest,New York,Kristinside,Champs Sports,Retail,6,240.82,1444.92,557.74,38.6
580,2025-02-19,ADS3088,Ultraboost,Running,Men,Midwest,Georgia,East Kelliefort,Champs Sports,Retail,20,200.12,4002.4,2117.27,52.9
581,2024-10-09,ADS9153,Supernova,Running,Men,Southwest,Illinois,West Jennifer,Adidas.com,Online,24,61.86,1484.64,688.87,46.4
582,2024-10-25,ADS4379,Adizero,Running,Men,Northeast,New York,Port Leslie,Nordstrom,Online,32,227.82,7290.24,4636.59,63.6
583,2024-09-19,ADS6596,X Speedportal,Football,Men,Southwest,California,North Amber,Adidas.com,Outlet,13,73.55,956.15,432.18,45.2
584,2025-03-08,ADS6061,Adicross,Golf,Men,West,Georgia,South Michaelview,Foot Locker,Retail,34,195.2,6636.8,3988.72,60.1
585,2024-07-13,ADS3460,Superstar,Lifestyle,Unisex,Northeast,Ohio,Bryanburgh,Finish Line,Retail,4,58.22,232.88,105.26,45.2
586,2024-03-30,ADS9438,NMD,Lifestyle,Men,Midwest,Ohio,Ashleymouth,Champs Sports,Online,13,200.02,2600.26,1471.75,56.6
587,2024-09-05,ADS3447,Adicross,Golf,Men,Southeast,New York,Lake Emily,Dicks Sporting Goods,Outlet,40,166.71,6668.4,2794.06,41.9
588,2025-05-09,ADS5437,Forum,Lifestyle,Men,Midwest,Florida,North Alexa,Foot Locker,Retail,6,36.43,218.58,134.43,61.5
589,2025-06-29,ADS9818,Adizero,Running,Men,Southwest,Michigan,Beverlymouth,Finish Line,Retail,2,95.42,190.84,112.98,59.2
590,2024-04-29,ADS8892,NMD,Lifestyle,Men,West,Michigan,West Christina,Dicks Sporting Goods,Outlet,41,181.4,7437.4,3644.33,49.0
591,2025-06-29,ADS2880,Copa,Football,Men,Southwest,Michigan,North Jennifer,Dicks Sporting Goods,Online,10,44.7,447.0,169.41,37.9
592,2024-01-30,ADS9471,Adizero,Running,Men,Northeast,Michigan,Jamesfurt,Foot Locker,Outlet,40,81.66,3266.4,2064.36,63.2
593,2025-01-27,ADS3467,Ultraboost,Running,Men,Midwest,New York,Andrefurt,Champs Sports,Retail,44,241.42,10622.48,5523.69,52.0
594,2024-05-07,ADS8130,Ultraboost,Running,Women,Southeast,Ohio,West Stephenburgh,Nordstrom,Outlet,40,146.65,5866.0,3378.82,57.6
595,2025-04-26,ADS6682,Forum,Lifestyle,Women,Southeast,Georgia,Lake Douglas,Finish Line,Outlet,19,132.11,2510.09,1463.38,58.3
596,2024-12-19,ADS9093,Copa,Football,Men,Southeast,Ohio,Lawrencechester,Macys,Retail,35,142.99,5004.65,1966.83,39.3
597,2024-02-14,ADS2912,Superstar,Lifestyle,Unisex,Northeast,Pennsylvania,Riveramouth,Dicks Sporting Goods,Outlet,21,62.58,1314.18,540.13,41.1
598,2024-03-04,ADS6988,Ultraboost,Running,Men,Southeast,Michigan,Joanfort,Dicks Sporting Goods,Outlet,16,106.19,1699.04,723.79,42.6
599,2025-04-06,ADS8746,Forum,Lifestyle,Women,Southwest,Georgia,Kevinmouth,Champs Sports,Outlet,17,69.15,1175.55,566.62,48.2
600,2024-09-22,ADS9112,Supernova,Running,Men,Midwest,Ohio,New Ronaldstad,Eastbay,Online,35,149.44,5230.4,2688.43,51.4
601,2025-01-19,ADS2183,Stan Smith,Lifestyle,Unisex,Southeast,Georgia,New Jamie,Nordstrom,Outlet,31,46.96,1455.76,646.36,44.4
602,2024-05-25,ADS3232,NMD,Lifestyle,Men,Southwest,New York,Barnettstad,Foot Locker,Outlet,50,57.09,2854.5,1641.34,57.5
603,2024-11-24,ADS2346,Supernova,Running,Men,Midwest,Illinois,New Andrea,Finish Line,Online,19,138.36,2628.84,1482.67,56.4
604,2024-08-26,ADS5688,Forum,Lifestyle,Men,Midwest,New York,Lake Jane,Champs Sports,Retail,25,38.27,956.75,357.82,37.4
605,2024-02-15,ADS4354,Terrex,Outdoor,Men,Southeast,Texas,Travisfurt,Eastbay,Online,20,187.18,3743.6,1613.49,43.1
606,2024-04-25,ADS4981,Forum,Lifestyle,Men,Midwest,Arizona,Huangchester,Eastbay,Online,24,181.96,4367.04,1825.42,41.8
607,2025-05-03,ADS1412,Cloudfoam,Casual,Unisex,Northeast,Florida,East Coreyshire,Macys,Online,30,216.03,6480.9,2326.64,35.9
608,2024-05-20,ADS9892,Copa,Football,Men,Midwest,Michigan,Lake Kathrynshire,Champs Sports,Outlet,39,99.83,3893.37,1942.79,49.9
609,2024-08-10,ADS8801,Adizero,Running,Men,West,Georgia,New Gregory,Adidas.com,Outlet,34,192.74,6553.16,3289.69,50.2
610,2025-02-27,ADS9177,Stan Smith,Lifestyle,Unisex,West,Illinois,Lake Michael,Finish Line,Retail,37,59.85,2214.45,1167.02,52.7
611,2025-05-09,ADS9045,Cloudfoam,Casual,Unisex,Midwest,Arizona,South Philip,Adidas.com,Online,15,245.19,3677.85,1853.64,50.4
612,2025-05-27,ADS6267,NMD,Lifestyle,Men,Midwest,Michigan,Lake Justinberg,Adidas.com,Retail,11,60.27,662.97,269.17,40.6
613,2024-10-20,ADS6115,Ultraboost,Running,Men,West,Florida,New Beth,Champs Sports,Outlet,14,97.32,1362.48,757.54,55.6
614,2024-12-02,ADS9132,Ultraboost,Running,Women,Midwest,California,New Nataliechester,Eastbay,Online,31,101.58,3148.98,1785.47,56.7
615,2025-04-28,ADS6787,Predator,Football,Men,Southwest,California,Ericview,Adidas.com,Outlet,27,121.58,3282.66,1995.86,60.8
616,2024-01-08,ADS3533,Ultraboost,Running,Women,Northeast,New York,Douglasmouth,Dicks Sporting Goods,Online,46,116.19,5344.74,2095.14,39.2
617,2024-10-23,ADS9801,NMD,Lifestyle,Men,Southeast,Pennsylvania,New Jamesburgh,Macys,Retail,33,219.62,7247.46,3442.54,47.5
618,2024-11-17,ADS4374,Stan Smith,Lifestyle,Unisex,Southeast,California,Cookmouth,Macys,Outlet,46,126.73,5829.58,3421.96,58.7
619,2024-12-05,ADS1601,Terrex,Outdoor,Men,Southwest,Georgia,East Chloehaven,Champs Sports,Online,28,173.43,4856.04,2530.0,52.1
620,2024-02-22,ADS4315,X Speedportal,Football,Men,Midwest,Illinois,West Anthony,Finish Line,Retail,15,151.76,2276.4,860.48,37.8
621,2024-02-16,ADS2500,NMD,Lifestyle,Women,Northeast,Michigan,Valenciaton,Macys,Retail,18,209.45,3770.1,1971.76,52.3
622,2024-03-03,ADS1476,Terrex,Outdoor,Men,Southwest,Florida,South Karenmouth,Eastbay,Outlet,17,56.09,953.53,385.23,40.4
623,2024-10-09,ADS4694,Adizero,Running,Men,Southwest,Illinois,South Heidi,Foot Locker,Online,46,136.88,6296.48,2241.55,35.6
624,2024-04-16,ADS6921,Cloudfoam,Casual,Unisex,West,Ohio,Lake Douglas,Macys,Online,38,191.22,7266.36,3306.19,45.5
625,2024-01-31,ADS4233,Adizero,Running,Men,Northeast,Florida,Clarkville,Champs Sports,Online,32,168.87,5403.84,2820.8,52.2
626,2025-02-19,ADS7549,Training,Training,Unisex,Southwest,Georgia,Port Shannon,Eastbay,Retail,32,107.34,3434.88,1384.26,40.3
627,2024-07-14,ADS7965,Forum,Lifestyle,Women,Northeast,Florida,Jenniferhaven,Macys,Online,14,113.71,1591.94,729.11,45.8
628,2024-10-07,ADS6669,Forum,Lifestyle,Women,Southeast,Michigan,Williamsbury,Adidas.com,Outlet,39,90.22,3518.58,1308.91,37.2
629,2024-08-15,ADS4145,Copa,Football,Men,Southeast,Arizona,Evelynstad,Adidas.com,Outlet,32,73.52,2352.64,1425.7,60.6
630,2024-08-10,ADS1451,Forum,Lifestyle,Women,Northeast,Texas,South Haley,Foot Locker,Online,8,217.65,1741.2,799.21,45.9
631,2025-03-12,ADS1003,Predator,Football,Men,Midwest,Illinois,Port Caleb,Dicks Sporting Goods,Outlet,22,166.1,3654.2,1615.16,44.2
632,2024-02-14,ADS3560,NMD,Lifestyle,Men,Northeast,Illinois,East Hannah,Adidas.com,Online,17,123.73,2103.41,1051.7,50.0
633,2024-05-24,ADS2593,Ultraboost,Running,Men,Southwest,Illinois,North Bobbystad,Eastbay,Outlet,34,220.76,7505.84,4766.21,63.5
634,2025-06-17,ADS2467,Ultraboost,Running,Men,Midwest,Pennsylvania,Port Michaelside,Finish Line,Outlet,41,102.05,4184.05,2694.53,64.4
635,2024-10-23,ADS7240,Ultraboost,Running,Men,Southwest,Florida,East Cassandra,Champs Sports,Retail,40,117.01,4680.4,2958.01,63.2
636,2025-05-26,ADS2936,Superstar,Lifestyle,Unisex,Northeast,New York,North Martin,Finish Line,Retail,38,245.23,9318.74,5153.26,55.3
637,2025-01-20,ADS1936,Superstar,Lifestyle,Unisex,Midwest,Michigan,Theresaland,Champs Sports,Outlet,15,127.95,1919.25,1059.43,55.2
638,2025-02-12,ADS8683,Ultraboost,Running,Women,Northeast,Ohio,North Brooke,Nordstrom,Outlet,18,245.9,4426.2,2757.52,62.3
639,2024-10-28,ADS9010,Ultraboost,Running,Women,Southwest,California,Williamsstad,Foot Locker,Online,11,167.88,1846.68,1071.07,58.0
640,2024-07-26,ADS8643,Adicross,Golf,Men,Southwest,Florida,East Jacobborough,Dicks Sporting Goods,Outlet,40,101.27,4050.8,1535.25,37.9
641,2024-12-29,ADS6575,Cloudfoam,Casual,Unisex,Southwest,Michigan,Stonestad,Champs Sports,Online,38,35.99,1367.62,652.35,47.7
642,2025-02-26,ADS8770,Supernova,Running,Men,Southeast,Ohio,Joshuaberg,Champs Sports,Retail,34,234.5,7973.0,3611.77,45.3
643,2024-07-26,ADS7729,Copa,Football,Men,Midwest,Illinois,Hectorton,Eastbay,Online,45,213.29,9598.05,5998.78,62.5
644,2025-01-07,ADS9073,Superstar,Lifestyle,Unisex,Southwest,Ohio,Wendyborough,Champs Sports,Retail,10,117.28,1172.8,582.88,49.7
645,2025-03-09,ADS7308,Adicross,Golf,Men,West,Illinois,Matthewburgh,Macys,Retail,42,146.42,6149.64,3517.59,57.2
646,2024-08-29,ADS4909,Adizero,Running,Men,Midwest,Pennsylvania,Port Michaelchester,Macys,Retail,41,110.01,4510.41,2674.67,59.3
647,2025-04-12,ADS6972,Supernova,Running,Men,Southeast,Pennsylvania,West Robert,Eastbay,Online,9,189.13,1702.17,725.12,42.6
648,2024-10-28,ADS9588,Ultraboost,Running,Men,West,Georgia,South Zacharyport,Nordstrom,Online,18,155.22,2793.96,1547.85,55.4
649,2025-06-07,ADS6724,X Speedportal,Football,Men,Midwest,Michigan,North Charlesside,Adidas.com,Retail,2,106.54,213.08,89.71,42.1
650,2024-04-09,ADS4255,NMD,Lifestyle,Women,West,Ohio,Gillespietown,Champs Sports,Outlet,15,36.57,548.55,279.76,51.0
651,2024-07-06,ADS7669,NMD,Lifestyle,Men,West,Georgia,North Patriciastad,Macys,Outlet,39,75.1,2928.9,1130.56,38.6
652,2024-09-19,ADS1478,NMD,Lifestyle,Women,Southwest,Florida,Meaganfurt,Eastbay,Online,18,44.22,795.96,472.0,59.3
653,2025-05-25,ADS1021,Supernova,Running,Men,Southwest,Florida,Staceyland,Dicks Sporting Goods,Outlet,18,243.03,4374.54,1644.83,37.6
654,2025-04-10,ADS3312,X Speedportal,Football,Men,Southwest,Ohio,Port Karina,Finish Line,Outlet,21,215.26,4520.46,1722.3,38.1
655,2024-07-04,ADS5773,Ultraboost,Running,Women,Southwest,Pennsylvania,Turnerfurt,Macys,Outlet,28,170.8,4782.4,1970.35,41.2
656,2025-02-09,ADS1611,Cloudfoam,Casual,Unisex,Southeast,Florida,North Kimberlyfort,Dicks Sporting Goods,Retail,26,92.29,2399.54,1461.32,60.9
657,2024-07-08,ADS5332,NMD,Lifestyle,Men,Northeast,Ohio,Meyerbury,Dicks Sporting Goods,Online,37,211.78,7835.86,4200.02,53.6
658,2025-02-07,ADS2454,Copa,Football,Men,Northeast,New York,Moniqueland,Eastbay,Retail,5,210.9,1054.5,385.95,36.6
659,2025-05-02,ADS6372,Supernova,Running,Men,Northeast,Georgia,East Jerry,Macys,Outlet,35,138.83,4859.05,1861.02,38.3
660,2024-06-22,ADS8689,X Speedportal,Football,Men,Southeast,Michigan,East Connieland,Finish Line,Online,30,162.26,4867.8,2399.83,49.3
661,2024-04-26,ADS6266,Ultraboost,Running,Men,Southwest,Ohio,Oliverton,Macys,Outlet,17,126.83,2156.11,916.35,42.5
662,2024-04-10,ADS1375,Forum,Lifestyle,Women,Midwest,New York,North Angela,Champs Sports,Online,14,148.54,2079.56,1262.29,60.7
663,2024-09-23,ADS9648,Superstar,Lifestyle,Unisex,Southwest,Ohio,South Coreyfurt,Champs Sports,Retail,2,198.51,397.02,225.51,56.8
664,2024-06-09,ADS9876,Supernova,Running,Men,Northeast,New York,Hurstbury,Dicks Sporting Goods,Online,41,138.39,5673.99,3427.09,60.4
665,2024-03-10,ADS3086,Training,Training,Unisex,Southeast,Pennsylvania,South Ashleyburgh,Eastbay,Retail,14,233.32,3266.48,1701.84,52.1
666,2025-01-19,ADS5875,Terrex,Outdoor,Men,Northeast,Florida,Meganbury,Finish Line,Retail,38,163.62,6217.56,3146.09,50.6
667,2024-10-21,ADS9274,Cloudfoam,Casual,Unisex,Northeast,Pennsylvania,Kleinland,Foot Locker,Online,29,236.06,6845.74,2416.55,35.3
668,2025-02-09,ADS1490,Training,Training,Unisex,Southwest,Illinois,West Melanie,Adidas.com,Retail,24,216.68,5200.32,2007.32,38.6
669,2024-02-25,ADS9812,Supernova,Running,Men,Midwest,Pennsylvania,Jacksonland,Macys,Outlet,34,242.61,8248.74,3390.23,41.1
670,2024-09-08,ADS6755,NMD,Lifestyle,Men,Southwest,Florida,Port Jean,Champs Sports,Retail,15,208.19,3122.85,1330.33,42.6
671,2024-03-08,ADS5297,Copa,Football,Men,West,New York,Joneshaven,Eastbay,Online,1,183.37,183.37,111.86,61.0
672,2025-06-22,ADS8400,NMD,Lifestyle,Women,West,Michigan,East Karenview,Finish Line,Outlet,1,47.42,47.42,19.3,40.7
673,2024-05-30,ADS2355,Training,Training,Unisex,Southwest,Pennsylvania,Foxchester,Nordstrom,Outlet,17,207.77,3532.09,1497.61,42.4
674,2025-01-17,ADS1682,NMD,Lifestyle,Women,West,Michigan,Cynthiaton,Nordstrom,Outlet,17,213.16,3623.72,2348.17,64.8
675,2024-05-28,ADS1551,NMD,Lifestyle,Men,Southwest,Ohio,Jeffreyton,Champs Sports,Online,12,40.15,481.8,309.32,64.2
676,2024-06-27,ADS1886,Adicross,Golf,Men,Northeast,Ohio,Meganland,Dicks Sporting Goods,Online,40,68.22,2728.8,1465.37,53.7
677,2024-04-08,ADS7589,Supernova,Running,Men,Southwest,Florida,Port Matthew,Finish Line,Online,39,228.27,8902.53,5644.2,63.4
678,2024-11-17,ADS7546,Superstar,Lifestyle,Unisex,Midwest,Illinois,Lopezton,Adidas.com,Online,23,230.7,5306.1,3210.19,60.5
679,2024-12-10,ADS6787,Ultraboost,Running,Men,Midwest,California,South Danastad,Dicks Sporting Goods,Outlet,42,129.64,5444.88,2874.9,52.8
680,2024-05-15,ADS3391,Ultraboost,Running,Women,West,Ohio,Rubioton,Finish Line,Online,11,79.82,878.02,314.33,35.8
681,2025-02-11,ADS2284,Adicross,Golf,Men,West,New York,Port Bruceside,Adidas.com,Outlet,19,35.94,682.86,264.95,38.8
682,2024-08-07,ADS1908,Training,Training,Unisex,Midwest,Michigan,Lake Erinfort,Foot Locker,Outlet,9,235.66,2120.94,1255.6,59.2
683,2024-11-06,ADS6678,Supernova,Running,Men,Midwest,Michigan,Port Tracey,Macys,Outlet,4,156.82,627.28,390.8,62.3
684,2024-01-03,ADS8953,Ultraboost,Running,Women,West,Pennsylvania,Saundershaven,Finish Line,Outlet,34,81.77,2780.18,1273.32,45.8
685,2024-05-23,ADS6398,NMD,Lifestyle,Women,Midwest,Florida,Lake Margaret,Foot Locker,Retail,10,237.35,2373.5,1022.98,43.1
686,2024-08-15,ADS4076,Adizero,Running,Men,West,New York,Allisonburgh,Champs Sports,Retail,32,150.19,4806.08,1893.6,39.4
687,2024-05-15,ADS4025,Stan Smith,Lifestyle,Unisex,Midwest,Ohio,Heatherview,Eastbay,Outlet,7,161.18,1128.26,565.26,50.1
688,2024-03-08,ADS2298,Cloudfoam,Casual,Unisex,Midwest,Ohio,West Veronicafurt,Adidas.com,Online,34,201.41,6847.94,3752.67,54.8
689,2024-11-08,ADS6379,Supernova,Running,Men,Midwest,Illinois,Cynthiaberg,Eastbay,Retail,8,236.42,1891.36,989.18,52.3
690,2025-04-12,ADS5819,Forum,Lifestyle,Men,West,Michigan,Floresland,Macys,Outlet,22,180.17,3963.74,1403.16,35.4
691,2024-11-28,ADS9362,Forum,Lifestyle,Men,West,New York,Rebeccaview,Macys,Retail,21,225.23,4729.83,2700.73,57.1
692,2024-11-05,ADS6446,Cloudfoam,Casual,Unisex,Northeast,Pennsylvania,Peterland,Champs Sports,Outlet,3,188.05,564.15,237.51,42.1
693,2024-01-05,ADS4446,Terrex,Outdoor,Men,Midwest,Ohio,Lake Michael,Foot Locker,Online,23,109.53,2519.19,1335.17,53.0
694,2025-05-20,ADS8317,NMD,Lifestyle,Women,Southwest,Ohio,West Gregorybury,Macys,Retail,9,197.68,1779.12,976.74,54.9
695,2024-02-07,ADS3947,Ultraboost,Running,Women,Midwest,Illinois,Brownhaven,Foot Locker,Online,32,169.93,5437.76,2343.67,43.1
696,2025-05-02,ADS5068,NMD,Lifestyle,Men,Southwest,Arizona,Jennifermouth,Eastbay,Outlet,10,145.58,1455.8,880.76,60.5
697,2024-11-29,ADS6422,Supernova,Running,Men,Midwest,Arizona,East Phillipfurt,Macys,Outlet,4,38.66,154.64,87.06,56.3
698,2024-10-28,ADS5344,Copa,Football,Men,Northeast,Georgia,Cummingshaven,Champs Sports,Online,48,157.38,7554.24,3588.26,47.5
699,2024-04-02,ADS9004,NMD,Lifestyle,Men,Northeast,New York,South Robert,Nordstrom,Retail,22,180.72,3975.84,2329.84,58.6
700,2024-10-22,ADS8379,Predator,Football,Men,Southwest,Pennsylvania,East Robert,Macys,Outlet,2,108.85,217.7,136.93,62.9
701,2025-01-18,ADS3507,Ultraboost,Running,Men,Southwest,New York,Andersonfort,Eastbay,Retail,8,115.75,926.0,541.71,58.5
702,2024-05-01,ADS7026,Terrex,Outdoor,Men,Northeast,Florida,New Collinfurt,Macys,Online,5,77.43,387.15,245.07,63.3
703,2024-06-26,ADS1915,Forum,Lifestyle,Women,Midwest,Illinois,South Melissa,Nordstrom,Retail,41,229.88,9425.08,5617.35,59.6
704,2025-01-13,ADS6508,Predator,Football,Men,Midwest,Georgia,Andreafort,Dicks Sporting Goods,Online,23,204.92,4713.16,2153.91,45.7
705,2024-04-29,ADS7111,Cloudfoam,Casual,Unisex,Southwest,Georgia,Roachburgh,Champs Sports,Outlet,43,248.3,10676.9,4420.24,41.4
706,2024-04-26,ADS1127,Supernova,Running,Men,Midwest,Arizona,Jenniferton,Foot Locker,Online,40,155.51,6220.4,2842.72,45.7
707,2024-11-13,ADS4291,NMD,Lifestyle,Women,Northeast,Pennsylvania,Morenoport,Foot Locker,Retail,46,124.74,5738.04,2094.38,36.5
708,2025-02-05,ADS3599,Adicross,Golf,Men,Northeast,Arizona,New Matthewville,Eastbay,Outlet,36,181.31,6527.16,2911.11,44.6
709,2025-04-29,ADS1757,Predator,Football,Men,West,Florida,Port Jennifer,Foot Locker,Outlet,36,82.96,2986.56,1388.75,46.5
710,2025-01-30,ADS9481,Cloudfoam,Casual,Unisex,West,Michigan,Hoganstad,Nordstrom,Outlet,37,42.75,1581.75,1007.57,63.7
711,2025-01-15,ADS4226,Ultraboost,Running,Men,West,Texas,Kimberlychester,Foot Locker,Online,3,245.6,736.8,339.66,46.1
712,2024-08-28,ADS7650,Terrex,Outdoor,Men,Midwest,California,North Katrina,Adidas.com,Outlet,12,215.86,2590.32,940.29,36.3
713,2024-01-21,ADS4557,NMD,Lifestyle,Men,West,Georgia,Jamesmouth,Finish Line,Retail,47,182.48,8576.56,3610.73,42.1
714,2025-04-15,ADS4869,Supernova,Running,Men,West,Michigan,West Johnton,Eastbay,Outlet,1,74.76,74.76,41.12,55.0
715,2024-03-09,ADS4461,Superstar,Lifestyle,Unisex,West,Illinois,Christinaton,Macys,Retail,5,237.88,1189.4,616.11,51.8
716,2024-10-03,ADS8418,NMD,Lifestyle,Women,Southwest,Georgia,Stephanieville,Finish Line,Outlet,49,56.36,2761.64,1309.02,47.4
717,2024-05-02,ADS9907,X Speedportal,Football,Men,Southeast,Illinois,Dixonview,Foot Locker,Online,9,224.35,2019.15,1154.95,57.2
718,2024-10-28,ADS5785,Copa,Football,Men,Southwest,Illinois,Chapmantown,Dicks Sporting Goods,Outlet,50,75.06,3753.0,1767.66,47.1
719,2024-12-22,ADS4180,Cloudfoam,Casual,Unisex,Southeast,Pennsylvania,Port Rodney,Champs Sports,Retail,2,101.0,202.0,86.25,42.7
720,2025-02-15,ADS2522,Predator,Football,Men,West,Pennsylvania,North Michael,Eastbay,Retail,42,130.1,5464.2,2447.96,44.8
721,2024-03-18,ADS9625,X Speedportal,Football,Men,Southwest,Texas,Armstrongland,Macys,Retail,11,166.02,1826.22,809.02,44.3
722,2024-10-27,ADS6487,Training,Training,Unisex,Southeast,Texas,South Craigstad,Nordstrom,Retail,14,210.32,2944.48,1899.19,64.5
723,2024-10-06,ADS5573,Cloudfoam,Casual,Unisex,Northeast,New York,New Mary,Champs Sports,Outlet,42,121.73,5112.66,2009.28,39.3
724,2024-11-07,ADS5395,Ultraboost,Running,Men,West,Georgia,East Paul,Champs Sports,Retail,37,217.08,8031.96,4754.92,59.2
725,2024-05-14,ADS9810,NMD,Lifestyle,Women,Southeast,New York,Smithfort,Dicks Sporting Goods,Online,8,48.73,389.84,213.63,54.8
726,2025-01-04,ADS4043,Stan Smith,Lifestyle,Unisex,Northeast,Florida,Baileytown,Eastbay,Online,36,92.25,3321.0,1650.54,49.7
727,2024-11-07,ADS1872,Predator,Football,Men,Southwest,Texas,West Carlyborough,Finish Line,Outlet,36,139.48,5021.28,2922.38,58.2
728,2024-04-23,ADS9533,Cloudfoam,Casual,Unisex,Midwest,Pennsylvania,New Jennifer,Finish Line,Online,20,140.77,2815.4,1582.25,56.2
729,2024-04-08,ADS6333,X Speedportal,Football,Men,Southwest,Georgia,East Katherine,Nordstrom,Retail,21,204.25,4289.25,2251.86,52.5
730,2025-06-18,ADS6776,NMD,Lifestyle,Women,Midwest,Texas,Ericville,Dicks Sporting Goods,Retail,44,117.86,5185.84,1820.23,35.1
731,2025-01-31,ADS5324,Forum,Lifestyle,Women,Southeast,Georgia,Kimberlytown,Finish Line,Online,17,175.11,2976.87,1613.46,54.2
732,2024-01-27,ADS8117,Ultraboost,Running,Women,Midwest,Florida,Patriciachester,Macys,Retail,27,42.83,1156.41,441.75,38.2
733,2024-12-02,ADS9357,Superstar,Lifestyle,Unisex,Southwest,Pennsylvania,Jonesland,Macys,Retail,19,44.1,837.9,330.97,39.5
734,2024-08-20,ADS6337,Forum,Lifestyle,Men,Northeast,Arizona,Mosleyberg,Foot Locker,Outlet,9,221.07,1989.63,726.21,36.5
735,2024-10-08,ADS6575,NMD,Lifestyle,Women,Southwest,Ohio,Taylorburgh,Foot Locker,Online,43,109.73,4718.39,1684.47,35.7
