session_id,date,customer_id,utm_source,utm_medium,landing_page,product_viewed,added_to_cart,reached_checkout,purchase_completed,revenue,device_type,browser,country,city,new_vs_returning,session_duration_sec,pages_visited,abandonment_reason
565,2025-06-29,CUST0565,TikTok,cpc,/collections,Yes,No,No,No,0,Desktop,Opera,AU,New Donna,Returning,310,14,Cart Not Initiated
566,2025-01-26,CUST0566,Pinterest,social,/sale,Yes,Yes,No,No,0,Mobile,Chrome,AU,Port Karentown,Returning,355,11,Checkout Abandoned
567,2024-06-16,CUST0567,Direct,organic,/,Yes,Yes,No,No,0,Tablet,Chrome,BR,South Gregoryfurt,Returning,164,7,Checkout Abandoned
568,2025-04-27,CUST0568,Pinterest,organic,/products,Yes,Yes,No,No,0,Tablet,Chrome,MX,Harrisborough,Returning,488,9,Checkout Abandoned
569,2025-03-11,CUST0569,Facebook Ads,email,/collections,No,No,No,No,0,Tablet,Firefox,CA,Cunninghamport,Returning,8,2,Bounced
570,2024-08-04,CUST0570,Referral,organic,/about,No,No,No,No,0,Desktop,Safari,BR,East Tracy,Returning,25,3,Bounced
571,2025-02-20,CUST0571,TikTok,organic,/collections,Yes,No,No,No,0,Tablet,Safari,FR,Jasonborough,Returning,491,4,Cart Not Initiated
572,2024-11-28,CUST0572,Twitter,social,/,Yes,Yes,Yes,Yes,106.4,Desktop,Safari,JP,South Richard,Returning,73,13,
573,2025-06-29,CUST0573,Pinterest,referral,/products,Yes,Yes,Yes,No,0,Mobile,Safari,IN,Port Erin,Returning,537,12,High Shipping Cost
574,2024-11-02,CUST0574,TikTok,referral,/,Yes,Yes,Yes,No,0,Mobile,Edge,IN,Harrisside,Returning,155,11,Slow Loading
575,2024-12-20,CUST0575,Email,cpc,/products,No,No,No,No,0,Desktop,Firefox,IN,North Sierraport,Returning,11,1,Bounced
576,2024-11-09,CUST0576,Instagram,organic,/products,No,No,No,No,0,Mobile,Firefox,UK,Port Tiffanymouth,Returning,30,1,Bounced
577,2025-04-15,CUST0577,TikTok,referral,/sale,Yes,Yes,Yes,Yes,257.35,Desktop,Firefox,US,Angelaside,Returning,423,7,
578,2025-05-19,CUST0578,Twitter,cpc,/,Yes,Yes,No,No,0,Mobile,Opera,CA,East Christopherside,Returning,458,3,Checkout Abandoned
579,2025-05-04,CUST0579,Email,organic,/sale,Yes,Yes,Yes,Yes,369.0,Desktop,Opera,BR,Tuckerbury,Returning,507,7,
580,2024-10-06,CUST0580,Organic Search,email,/about,Yes,No,No,No,0,Mobile,Firefox,IN,East Elizabethside,Returning,15,7,Cart Not Initiated
581,2024-12-17,CUST0581,Google Ads,organic,/collections,Yes,Yes,Yes,No,0,Desktop,Chrome,AU,Port Antonioberg,Returning,476,6,No Reason
582,2025-04-04,CUST0582,Google Ads,organic,/collections,Yes,Yes,No,No,0,Tablet,Opera,MX,Thomasburgh,Returning,364,7,Checkout Abandoned
583,2024-09-07,CUST0583,Organic Search,organic,/sale,Yes,Yes,No,No,0,Mobile,Opera,JP,East Dennis,Returning,193,15,Checkout Abandoned
584,2025-06-04,CUST0584,Facebook Ads,cpc,/collections,Yes,No,No,No,0,Mobile,Opera,UK,Juarezhaven,Returning,230,5,Cart Not Initiated
585,2025-02-28,CUST0585,Referral,social,/products,Yes,Yes,Yes,No,0,Mobile,Firefox,MX,New Meghan,Returning,575,13,No Reason
586,2024-07-16,CUST0586,Twitter,referral,/about,Yes,Yes,No,No,0,Desktop,Chrome,UK,Port Kylehaven,Returning,283,12,Checkout Abandoned
587,2025-05-20,CUST0587,Email,organic,/about,No,No,No,No,0,Tablet,Opera,US,Lake Kathleenside,Returning,15,2,Bounced
588,2024-10-28,CUST0588,Referral,referral,/,Yes,Yes,Yes,Yes,305.44,Tablet,Edge,UK,South Jeffreyfurt,Returning,65,6,
589,2025-04-06,CUST0589,Facebook Ads,social,/,Yes,No,No,No,0,Mobile,Edge,CA,West Grace,Returning,331,6,Cart Not Initiated
590,2024-07-03,CUST0590,TikTok,email,/about,Yes,No,No,No,0,Desktop,Safari,UK,Penningtonchester,New Visitor,351,6,Cart Not Initiated
591,2024-10-14,CUST0591,Direct,referral,/about,No,No,No,No,0,Desktop,Opera,UK,Richardport,New Visitor,26,3,Bounced
592,2024-09-05,CUST0592,Pinterest,social,/about,Yes,No,No,No,0,Tablet,Firefox,UK,Wilsontown,New Visitor,120,6,Cart Not Initiated
593,2024-12-31,CUST0593,Email,email,/sale,Yes,No,No,No,0,Desktop,Chrome,JP,Bradleyhaven,Returning,215,13,Cart Not Initiated
594,2025-01-08,CUST0594,Twitter,cpc,/about,No,No,No,No,0,Mobile,Safari,MX,South Holly,Returning,16,2,Bounced
595,2024-06-19,CUST0595,Instagram,email,/,Yes,Yes,Yes,Yes,98.2,Tablet,Opera,FR,Mcintoshmouth,Returning,93,7,
596,2025-05-16,CUST0596,Pinterest,email,/about,Yes,Yes,Yes,No,0,Desktop,Safari,DE,East Tinaview,Returning,181,9,Slow Loading
597,2025-01-10,CUST0597,Instagram,referral,/,No,No,No,No,0,Desktop,Chrome,US,Chadhaven,New Visitor,12,2,Bounced
598,2025-01-29,CUST0598,Facebook Ads,cpc,/sale,Yes,Yes,Yes,Yes,223.27,Tablet,Safari,CA,West Jennychester,Returning,24,12,
599,2025-02-09,CUST0599,Direct,organic,/products,Yes,No,No,No,0,Tablet,Edge,IN,Sampsonbury,Returning,181,5,Cart Not Initiated
600,2024-11-25,CUST0600,Google Ads,referral,/,Yes,Yes,No,No,0,Tablet,Chrome,UK,Patrickville,Returning,263,10,Checkout Abandoned
601,2025-01-09,CUST0601,Referral,social,/sale,Yes,Yes,Yes,Yes,161.31,Mobile,Firefox,UK,New Roberta,Returning,310,4,
602,2024-12-17,CUST0602,Organic Search,organic,/about,Yes,Yes,Yes,Yes,162.13,Mobile,Chrome,UK,North Heatherton,Returning,600,9,
603,2025-04-22,CUST0603,Twitter,email,/collections,Yes,Yes,Yes,Yes,40.86,Tablet,Firefox,CA,Brianshire,Returning,94,4,
604,2024-10-02,CUST0604,Direct,email,/collections,Yes,Yes,No,No,0,Tablet,Edge,US,Romerostad,Returning,257,11,Checkout Abandoned
605,2024-07-15,CUST0605,Google Ads,email,/,No,No,No,No,0,Mobile,Safari,JP,South Jenniferville,Returning,14,2,Bounced
606,2025-05-17,CUST0606,Referral,social,/sale,Yes,Yes,No,No,0,Mobile,Chrome,UK,Jasonmouth,Returning,133,8,Checkout Abandoned
607,2024-09-05,CUST0607,Pinterest,social,/sale,Yes,No,No,No,0,Mobile,Safari,MX,Wardland,Returning,389,13,Cart Not Initiated
608,2024-11-27,CUST0608,Google Ads,referral,/collections,No,No,No,No,0,Tablet,Edge,IN,Allisonhaven,Returning,28,3,Bounced
609,2024-11-24,CUST0609,Twitter,email,/collections,No,No,No,No,0,Mobile,Edge,JP,Port Donna,Returning,12,1,Bounced
610,2024-11-29,CUST0610,Pinterest,referral,/,Yes,No,No,No,0,Mobile,Safari,MX,South Cherylmouth,Returning,299,2,Cart Not Initiated
611,2024-08-18,CUST0611,Instagram,organic,/sale,No,No,No,No,0,Tablet,Opera,MX,Lake Nicholas,Returning,27,2,Bounced
612,2024-06-30,CUST0612,Google Ads,email,/products,No,No,No,No,0,Tablet,Chrome,FR,Gibsonburgh,Returning,4,3,Bounced
613,2025-06-21,CUST0613,Instagram,social,/sale,Yes,Yes,Yes,Yes,471.5,Mobile,Opera,AU,New Carlos,Returning,76,10,
614,2025-04-11,CUST0614,Google Ads,email,/products,Yes,Yes,Yes,No,0,Mobile,Chrome,MX,Conwaymouth,Returning,503,2,No Reason
615,2025-03-14,CUST0615,Pinterest,social,/collections,Yes,Yes,Yes,No,0,Desktop,Safari,AU,Ryanmouth,Returning,298,14,Price Comparison
616,2025-03-15,CUST0616,Organic Search,email,/collections,Yes,Yes,Yes,Yes,438.87,Tablet,Firefox,MX,Lake Noah,Returning,349,3,
617,2024-12-13,CUST0617,Direct,referral,/sale,Yes,No,No,No,0,Desktop,Safari,FR,Kylehaven,Returning,122,9,Cart Not Initiated
618,2025-05-16,CUST0618,Pinterest,cpc,/products,Yes,Yes,No,No,0,Mobile,Opera,DE,Lake Ashley,New Visitor,48,3,Checkout Abandoned
619,2025-01-19,CUST0619,Instagram,cpc,/products,Yes,Yes,Yes,Yes,117.68,Desktop,Opera,IN,Nixonland,New Visitor,207,13,
620,2025-05-08,CUST0620,Direct,social,/,No,No,No,No,0,Tablet,Chrome,DE,Zacharyview,Returning,12,2,Bounced
621,2024-11-18,CUST0621,TikTok,referral,/products,No,No,No,No,0,Desktop,Safari,JP,Michaeltown,Returning,3,2,Bounced
622,2024-06-01,CUST0622,Email,social,/collections,No,No,No,No,0,Mobile,Edge,IN,South Bradleyport,Returning,19,2,Bounced
623,2024-08-20,CUST0623,Google Ads,organic,/,No,No,No,No,0,Tablet,Edge,FR,Sarahbury,Returning,23,1,Bounced
624,2024-09-12,CUST0624,Direct,referral,/about,Yes,No,No,No,0,Desktop,Chrome,AU,East Richard,Returning,543,6,Cart Not Initiated
625,2025-04-05,CUST0625,Organic Search,email,/about,Yes,Yes,No,No,0,Mobile,Chrome,DE,Port Dylan,Returning,106,11,Checkout Abandoned
626,2024-09-20,CUST0626,Referral,cpc,/collections,Yes,No,No,No,0,Tablet,Firefox,JP,Williamsshire,New Visitor,212,10,Cart Not Initiated
627,2025-02-01,CUST0627,Instagram,referral,/products,Yes,No,No,No,0,Tablet,Opera,UK,North Erin,Returning,24,15,Cart Not Initiated
628,2025-01-24,CUST0628,Facebook Ads,social,/,Yes,No,No,No,0,Desktop,Firefox,IN,Hartmantown,Returning,332,10,Cart Not Initiated
629,2024-08-15,CUST0629,Twitter,organic,/about,No,No,No,No,0,Tablet,Opera,MX,Port Collinberg,Returning,25,2,Bounced
630,2024-09-28,CUST0630,Google Ads,referral,/collections,Yes,Yes,No,No,0,Desktop,Chrome,CA,Kaylatown,Returning,422,15,Checkout Abandoned
631,2024-07-29,CUST0631,Facebook Ads,organic,/about,Yes,No,No,No,0,Desktop,Chrome,MX,Shawnborough,New Visitor,502,11,Cart Not Initiated
632,2024-08-04,CUST0632,Google Ads,email,/collections,Yes,No,No,No,0,Mobile,Safari,CA,New Kevin,New Visitor,571,3,Cart Not Initiated
633,2025-03-01,CUST0633,Pinterest,referral,/sale,Yes,No,No,No,0,Mobile,Opera,BR,East Gregorymouth,Returning,145,2,Cart Not Initiated
634,2024-12-06,CUST0634,Referral,email,/products,No,No,No,No,0,Tablet,Firefox,UK,Sharonbury,Returning,29,2,Bounced
635,2024-09-29,CUST0635,Facebook Ads,email,/sale,Yes,No,No,No,0,Desktop,Firefox,UK,Fowlerport,Returning,458,13,Cart Not Initiated
636,2025-02-27,CUST0636,Referral,referral,/collections,Yes,No,No,No,0,Mobile,Chrome,IN,Riveraport,Returning,570,14,Cart Not Initiated
637,2024-08-29,CUST0637,Facebook Ads,organic,/sale,Yes,Yes,No,No,0,Desktop,Opera,UK,Carmenchester,New Visitor,537,8,Checkout Abandoned
638,2025-03-04,CUST0638,Instagram,email,/sale,No,No,No,No,0,Mobile,Chrome,UK,Garciaborough,Returning,19,2,Bounced
639,2024-06-04,CUST0639,Pinterest,social,/,Yes,Yes,No,No,0,Mobile,Safari,MX,Bethberg,Returning,322,2,Checkout Abandoned
640,2024-11-23,CUST0640,Pinterest,social,/sale,Yes,Yes,Yes,Yes,22.09,Desktop,Firefox,UK,Lake Kevinburgh,Returning,406,6,
641,2025-06-05,CUST0641,Instagram,email,/about,Yes,Yes,No,No,0,Tablet,Chrome,DE,Kirbystad,Returning,356,9,Checkout Abandoned
642,2024-10-21,CUST0642,Instagram,email,/,Yes,Yes,No,No,0,Mobile,Chrome,CA,Port Virginiaview,Returning,598,5,Checkout Abandoned
643,2024-08-08,CUST0643,Google Ads,social,/sale,Yes,Yes,Yes,Yes,310.67,Tablet,Opera,US,South Gabriela,Returning,30,8,
644,2025-03-11,CUST0644,Organic Search,social,/collections,Yes,Yes,No,No,0,Mobile,Edge,AU,South Noahmouth,Returning,478,10,Checkout Abandoned
645,2024-06-29,CUST0645,Instagram,organic,/about,Yes,Yes,Yes,Yes,211.36,Mobile,Chrome,DE,South Donaldborough,Returning,302,13,
646,2025-03-22,CUST0646,Pinterest,email,/collections,Yes,Yes,Yes,No,0,Tablet,Safari,IN,Lake Davidhaven,Returning,480,2,No Reason
647,2024-11-22,CUST0647,TikTok,social,/products,Yes,Yes,Yes,No,0,Tablet,Safari,MX,North Connor,Returning,258,15,Complex Checkout
648,2025-01-06,CUST0648,Twitter,referral,/,Yes,No,No,No,0,Desktop,Firefox,CA,Blakeburgh,New Visitor,346,4,Cart Not Initiated
649,2024-11-15,CUST0649,Direct,cpc,/collections,Yes,Yes,Yes,Yes,195.48,Desktop,Safari,DE,New Matthewberg,Returning,169,6,
650,2025-01-07,CUST0650,Twitter,organic,/collections,Yes,No,No,No,0,Desktop,Edge,FR,South Sarah,Returning,277,14,Cart Not Initiated
651,2024-07-10,CUST0651,Google Ads,organic,/sale,Yes,No,No,No,0,Desktop,Opera,MX,Port Kelliborough,Returning,574,9,Cart Not Initiated
652,2024-07-08,CUST0652,Referral,email,/sale,Yes,No,No,No,0,Mobile,Firefox,CA,Flemingview,Returning,17,9,Cart Not Initiated
653,2024-06-16,CUST0653,Pinterest,referral,/,Yes,No,No,No,0,Mobile,Safari,MX,Smithton,Returning,313,7,Cart Not Initiated
654,2024-07-30,CUST0654,Direct,social,/products,No,No,No,No,0,Mobile,Chrome,UK,Port Jason,Returning,24,2,Bounced
655,2024-12-29,CUST0655,Pinterest,email,/,Yes,Yes,Yes,Yes,427.17,Mobile,Firefox,FR,New Jasonborough,Returning,495,4,
656,2024-08-03,CUST0656,Twitter,referral,/sale,No,No,No,No,0,Tablet,Opera,DE,Lake Kristin,Returning,29,3,Bounced
657,2024-12-30,CUST0657,Direct,cpc,/about,No,No,No,No,0,Mobile,Firefox,JP,Lake Deborah,New Visitor,25,3,Bounced
658,2025-04-28,CUST0658,Pinterest,social,/sale,Yes,Yes,No,No,0,Mobile,Safari,CA,New Nicole,Returning,288,8,Checkout Abandoned
659,2025-01-24,CUST0659,Facebook Ads,social,/collections,Yes,Yes,No,No,0,Tablet,Edge,MX,Cainton,Returning,369,14,Checkout Abandoned
660,2024-07-24,CUST0660,Google Ads,organic,/collections,No,No,No,No,0,Desktop,Chrome,AU,Joshuaton,New Visitor,16,2,Bounced
661,2025-03-10,CUST0661,Referral,email,/about,No,No,No,No,0,Tablet,Edge,BR,Ashleyview,Returning,5,2,Bounced
662,2024-08-11,CUST0662,Facebook Ads,cpc,/products,No,No,No,No,0,Tablet,Edge,BR,South Vincent,New Visitor,8,3,Bounced
663,2025-02-23,CUST0663,Google Ads,social,/products,Yes,No,No,No,0,Tablet,Edge,IN,West Jennifer,Returning,501,12,Cart Not Initiated
664,2024-09-09,CUST0664,Email,cpc,/sale,Yes,Yes,No,No,0,Tablet,Edge,UK,New Connie,New Visitor,42,3,Checkout Abandoned
665,2024-08-24,CUST0665,Twitter,organic,/,No,No,No,No,0,Desktop,Firefox,UK,Kirkville,Returning,17,3,Bounced
666,2024-06-23,CUST0666,Facebook Ads,cpc,/,Yes,Yes,Yes,Yes,143.18,Desktop,Opera,AU,New Amandaborough,Returning,142,11,
667,2024-08-20,CUST0667,Email,organic,/about,Yes,No,No,No,0,Tablet,Edge,IN,South Ryan,Returning,334,4,Cart Not Initiated
668,2024-10-01,CUST0668,Google Ads,cpc,/products,Yes,Yes,Yes,No,0,Desktop,Opera,MX,Lake Michael,New Visitor,580,9,High Shipping Cost
669,2024-08-30,CUST0669,Twitter,organic,/collections,No,No,No,No,0,Desktop,Edge,DE,Kevinview,Returning,30,1,Bounced
670,2024-11-15,CUST0670,Google Ads,referral,/,Yes,Yes,Yes,Yes,52.68,Mobile,Chrome,IN,North Wendymouth,New Visitor,129,15,
671,2024-09-27,CUST0671,Facebook Ads,social,/,Yes,No,No,No,0,Tablet,Opera,US,New Scottside,Returning,109,9,Cart Not Initiated
672,2024-06-02,CUST0672,Email,referral,/about,Yes,No,No,No,0,Desktop,Chrome,IN,South Amandaville,New Visitor,356,6,Cart Not Initiated
673,2024-11-01,CUST0673,TikTok,referral,/about,No,No,No,No,0,Desktop,Chrome,UK,Haleyberg,Returning,20,2,Bounced
674,2024-10-10,CUST0674,Instagram,social,/collections,No,No,No,No,0,Mobile,Opera,IN,Jacobside,New Visitor,25,2,Bounced
675,2025-05-30,CUST0675,Facebook Ads,organic,/,Yes,Yes,Yes,Yes,418.93,Desktop,Safari,MX,Riversmouth,New Visitor,301,13,
676,2024-12-28,CUST0676,Instagram,organic,/,No,No,No,No,0,Desktop,Edge,IN,Pattersonside,Returning,16,2,Bounced
677,2025-01-17,CUST0677,Twitter,referral,/collections,Yes,Yes,No,No,0,Tablet,Safari,FR,Dariusland,Returning,328,2,Checkout Abandoned
678,2025-03-31,CUST0678,Referral,social,/sale,No,No,No,No,0,Tablet,Firefox,UK,Allisonbury,Returning,10,3,Bounced
679,2025-03-31,CUST0679,Google Ads,social,/collections,Yes,No,No,No,0,Mobile,Opera,UK,Wrightside,Returning,241,15,Cart Not Initiated
680,2025-03-29,CUST0680,Organic Search,social,/sale,Yes,Yes,Yes,Yes,423.52,Tablet,Safari,UK,Jeffreyview,Returning,273,11,
681,2024-11-19,CUST0681,Instagram,cpc,/collections,Yes,No,No,No,0,Mobile,Edge,DE,South Brian,Returning,194,10,Cart Not Initiated
682,2025-05-04,CUST0682,Pinterest,organic,/sale,No,No,No,No,0,Desktop,Firefox,JP,West Robert,Returning,12,1,Bounced
683,2025-02-07,CUST0683,Pinterest,cpc,/sale,Yes,No,No,No,0,Desktop,Edge,CA,Douglasport,Returning,248,12,Cart Not Initiated
684,2024-06-07,CUST0684,Twitter,social,/collections,Yes,No,No,No,0,Mobile,Chrome,AU,East Wandafurt,Returning,229,13,Cart Not Initiated
685,2025-01-26,CUST0685,Referral,organic,/sale,Yes,Yes,No,No,0,Mobile,Firefox,BR,Kevinchester,Returning,61,3,Checkout Abandoned
686,2024-06-08,CUST0686,Email,social,/products,No,No,No,No,0,Tablet,Firefox,AU,Port Edwin,Returning,21,1,Bounced
687,2025-01-05,CUST0687,Organic Search,social,/collections,No,No,No,No,0,Tablet,Edge,IN,Lake Michelefort,Returning,18,1,Bounced
688,2024-09-05,CUST0688,TikTok,referral,/,No,No,No,No,0,Tablet,Safari,CA,New Robert,Returning,18,3,Bounced
689,2024-08-12,CUST0689,Email,social,/,No,No,No,No,0,Tablet,Safari,MX,Port Alyssaberg,Returning,12,1,Bounced
690,2024-07-23,CUST0690,TikTok,social,/,Yes,Yes,No,No,0,Mobile,Firefox,CA,Larsenfort,Returning,513,3,Checkout Abandoned
691,2025-05-03,CUST0691,Referral,organic,/,No,No,No,No,0,Tablet,Edge,CA,East Adrianborough,Returning,29,2,Bounced
692,2025-01-06,CUST0692,Direct,organic,/sale,No,No,No,No,0,Mobile,Safari,UK,Drakeville,Returning,20,2,Bounced
693,2025-02-10,CUST0693,Instagram,referral,/about,Yes,No,No,No,0,Desktop,Opera,UK,Kington,Returning,594,4,Cart Not Initiated
694,2025-06-13,CUST0694,Instagram,cpc,/products,Yes,No,No,No,0,Mobile,Firefox,AU,Port Timothy,New Visitor,398,5,Cart Not Initiated
695,2024-11-25,CUST0695,TikTok,cpc,/about,No,No,No,No,0,Tablet,Chrome,BR,Port Saraview,New Visitor,23,3,Bounced
696,2024-11-12,CUST0696,Google Ads,referral,/sale,Yes,Yes,Yes,No,0,Tablet,Edge,MX,Kellyshire,Returning,423,15,Price Comparison
697,2024-12-19,CUST0697,Direct,email,/about,No,No,No,No,0,Mobile,Edge,US,Kirstentown,Returning,13,2,Bounced
698,2025-06-05,CUST0698,Instagram,email,/about,Yes,Yes,Yes,Yes,103.17,Tablet,Opera,AU,East Charles,New Visitor,236,10,
699,2024-09-05,CUST0699,Instagram,email,/collections,Yes,Yes,No,No,0,Mobile,Firefox,DE,South Lindabury,New Visitor,132,2,Checkout Abandoned
700,2024-12-28,CUST0700,Direct,email,/about,Yes,No,No,No,0,Mobile,Chrome,BR,Lake Ryan,Returning,578,7,Cart Not Initiated
701,2024-10-29,CUST0701,Direct,organic,/about,No,No,No,No,0,Desktop,Chrome,MX,New Karentown,Returning,12,1,Bounced
702,2024-10-24,CUST0702,Google Ads,social,/about,Yes,Yes,Yes,Yes,160.36,Desktop,Firefox,DE,East Morgan,New Visitor,34,10,
703,2024-08-22,CUST0703,Organic Search,cpc,/,Yes,Yes,No,No,0,Tablet,Chrome,IN,Theresaport,Returning,118,14,Checkout Abandoned
704,2025-03-06,CUST0704,Organic Search,social,/sale,Yes,Yes,Yes,Yes,393.56,Tablet,Chrome,DE,New Patricia,Returning,287,9,
705,2024-12-16,CUST0705,Pinterest,referral,/sale,Yes,Yes,No,No,0,Mobile,Safari,UK,Richardshire,Returning,356,7,Checkout Abandoned
706,2025-04-12,CUST0706,Pinterest,cpc,/,Yes,No,No,No,0,Mobile,Opera,MX,Wyattside,Returning,256,13,Cart Not Initiated
707,2024-07-05,CUST0707,Email,organic,/,Yes,Yes,No,No,0,Desktop,Firefox,MX,Port Martin,Returning,90,14,Checkout Abandoned
708,2024-07-23,CUST0708,Google Ads,email,/,Yes,Yes,No,No,0,Tablet,Edge,AU,Lake Kathy,Returning,541,10,Checkout Abandoned
709,2024-09-03,CUST0709,TikTok,cpc,/collections,Yes,No,No,No,0,Mobile,Edge,AU,Hernandezmouth,New Visitor,107,4,Cart Not Initiated
710,2024-10-05,CUST0710,Referral,email,/about,Yes,Yes,Yes,Yes,215.27,Desktop,Firefox,MX,New Travisport,Returning,190,8,
711,2024-12-05,CUST0711,Organic Search,email,/collections,Yes,No,No,No,0,Tablet,Opera,IN,Port Johnny,Returning,320,11,Cart Not Initiated
712,2024-10-18,CUST0712,Instagram,referral,/products,Yes,Yes,No,No,0,Mobile,Edge,AU,Jenniferborough,New Visitor,588,6,Checkout Abandoned
713,2024-08-20,CUST0713,Referral,referral,/collections,Yes,No,No,No,0,Mobile,Firefox,FR,North Stacy,New Visitor,269,14,Cart Not Initiated
714,2025-06-20,CUST0714,Twitter,social,/sale,No,No,No,No,0,Tablet,Safari,CA,Perkinsburgh,Returning,18,3,Bounced
715,2025-03-07,CUST0715,TikTok,organic,/collections,Yes,No,No,No,0,Desktop,Chrome,BR,Davidshire,New Visitor,530,10,Cart Not Initiated
716,2024-07-09,CUST0716,Instagram,referral,/sale,Yes,No,No,No,0,Mobile,Safari,IN,North Tannermouth,Returning,479,10,Cart Not Initiated
717,2025-06-11,CUST0717,Twitter,referral,/,Yes,No,No,No,0,Mobile,Opera,US,Bakerborough,Returning,467,9,Cart Not Initiated
718,2024-11-29,CUST0718,Email,referral,/,No,No,No,No,0,Desktop,Opera,JP,Marissaport,New Visitor,7,2,Bounced
719,2025-03-13,CUST0719,Referral,referral,/sale,Yes,No,No,No,0,Tablet,Edge,AU,Lake Justinport,Returning,124,11,Cart Not Initiated
720,2025-02-20,CUST0720,Facebook Ads,organic,/about,Yes,Yes,Yes,Yes,224.69,Tablet,Chrome,IN,Port Jamesville,Returning,254,2,
721,2025-05-06,CUST0721,Organic Search,organic,/,Yes,No,No,No,0,Mobile,Chrome,DE,New Deborah,New Visitor,123,4,Cart Not Initiated
722,2025-06-11,CUST0722,Twitter,referral,/sale,Yes,No,No,No,0,Mobile,Firefox,AU,Port Peter,Returning,330,15,Cart Not Initiated
723,2024-09-28,CUST0723,Organic Search,cpc,/about,Yes,Yes,No,No,0,Desktop,Chrome,FR,Lake Jessica,Returning,115,9,Checkout Abandoned
724,2024-06-12,CUST0724,Organic Search,cpc,/about,Yes,No,No,No,0,Tablet,Opera,US,West Charlene,Returning,258,4,Cart Not Initiated
725,2024-12-07,CUST0725,Facebook Ads,referral,/collections,Yes,Yes,No,No,0,Tablet,Safari,DE,Moorefort,Returning,560,15,Checkout Abandoned
726,2024-06-14,CUST0726,Twitter,social,/sale,Yes,Yes,Yes,No,0,Tablet,Edge,FR,Jeffersonshire,Returning,305,3,Price Comparison
727,2025-06-21,CUST0727,Direct,email,/collections,Yes,No,No,No,0,Tablet,Opera,IN,Joshuabury,Returning,482,5,Cart Not Initiated
728,2025-02-07,CUST0728,Facebook Ads,social,/about,Yes,Yes,Yes,Yes,201.68,Desktop,Opera,US,Michellehaven,Returning,107,2,
729,2025-04-10,CUST0729,Google Ads,referral,/about,Yes,Yes,No,No,0,Desktop,Firefox,JP,Port Levi,Returning,88,2,Checkout Abandoned
730,2024-08-17,CUST0730,Referral,organic,/about,No,No,No,No,0,Tablet,Edge,MX,Lake Jacob,Returning,28,2,Bounced
731,2024-06-19,CUST0731,Twitter,cpc,/,Yes,Yes,No,No,0,Mobile,Opera,AU,Luisside,New Visitor,243,14,Checkout Abandoned
732,2025-02-14,CUST0732,Pinterest,social,/sale,Yes,Yes,Yes,Yes,284.01,Tablet,Firefox,CA,Mcdowelltown,New Visitor,188,11,
733,2024-11-04,CUST0733,Instagram,organic,/sale,Yes,No,No,No,0,Desktop,Firefox,UK,West Maria,New Visitor,297,7,Cart Not Initiated
734,2025-03-05,CUST0734,TikTok,email,/about,Yes,No,No,No,0,Mobile,Firefox,MX,Janicehaven,Returning,488,7,Cart Not Initiated
735,2025-02-01,CUST0735,Twitter,social,/sale,Yes,Yes,No,No,0,Desktop,Firefox,CA,North Heather,Returning,530,11,Checkout Abandoned
736,2025-03-06,CUST0736,Facebook Ads,referral,/,Yes,Yes,No,No,0,Desktop,Safari,UK,Paulshire,Returning,28,7,Checkout Abandoned
737,2025-03-31,CUST0737,Google Ads,organic,/,Yes,No,No,No,0,Desktop,Firefox,UK,West Marissa,Returning,129,2,Cart Not Initiated
738,2024-07-07,CUST0738,Direct,cpc,/collections,Yes,Yes,Yes,Yes,242.27,Desktop,Firefox,AU,East Caseyburgh,Returning,394,8,
739,2025-04-25,CUST0739,Email,referral,/,No,No,No,No,0,Mobile,Safari,CA,Lake Abigail,New Visitor,3,2,Bounced
740,2024-12-02,CUST0740,Facebook Ads,email,/,Yes,Yes,No,No,0,Tablet,Safari,CA,Lake Scott,New Visitor,167,5,Checkout Abandoned
741,2024-08-19,CUST0741,Pinterest,referral,/collections,Yes,Yes,No,No,0,Mobile,Safari,AU,Charlesstad,New Visitor,462,4,Checkout Abandoned
742,2024-07-31,CUST0742,Pinterest,social,/products,No,No,No,No,0,Desktop,Firefox,UK,East Jason,New Visitor,24,3,Bounced
