order_id,order_date,order_time,pizza_id,pizza_name,pizza_category,pizza_size,quantity,unit_price,total_price,ingredients,pizza_type
669,2025-02-03,20:48:46,PIZ0669,Four Cheese,Cheese,Small,2,17.93,35.86,"Cheese, Sauce, Toppings",Non-Veg
670,2024-02-25,20:50:24,PIZ0670,Truffle Mushroom,Supreme,Small,4,11.63,46.52,"Cheese, Sauce, Toppings",Vegetarian
671,2024-10-14,22:06:51,PIZ0671,Chicken Pesto,Chicken,Medium,3,13.92,41.76,"Cheese, Sauce, Toppings",Non-Veg
672,2024-06-15,20:34:32,PIZ0672,Chicken Pesto,Chicken,Medium,2,21.73,43.46,"Cheese, Sauce, Toppings",Non-Veg
673,2025-03-31,17:43:01,PIZ0673,Classic Pepperoni,Classic,Large,5,11.65,58.25,"Cheese, Sauce, Toppings",Vegetarian
674,2025-02-18,13:39:21,PIZ0674,Mushroom & Olive,Vegetarian,Small,1,13.93,13.93,"Cheese, Sauce, Toppings",Non-Veg
675,2025-02-17,10:04:17,PIZ0675,Cajun Chicken,Chicken,Large,1,21.52,21.52,"Cheese, Sauce, Toppings",Non-Veg
676,2025-04-06,22:48:50,PIZ0676,Chicken Pesto,Chicken,Medium,4,20.78,83.12,"Cheese, Sauce, Toppings",Non-Veg
677,2024-03-16,15:57:38,PIZ0677,Mushroom & Olive,Vegetarian,Small,5,14.99,74.95,"Cheese, Sauce, Toppings",Vegetarian
678,2025-04-23,12:16:24,PIZ0678,Margherita,Classic,Large,3,20.18,60.54,"Cheese, Sauce, Toppings",Non-Veg
679,2024-06-08,17:46:49,PIZ0679,Vegetarian Supreme,Supreme,Medium,1,23.42,23.42,"Cheese, Sauce, Toppings",Vegetarian
680,2025-03-01,11:14:33,PIZ0680,Four Cheese,Cheese,Small,3,9.05,27.15,"Cheese, Sauce, Toppings",Non-Veg
681,2024-02-01,12:44:16,PIZ0681,Spicy Italian,Supreme,Medium,4,19.94,79.76,"Cheese, Sauce, Toppings",Vegetarian
682,2025-04-23,13:09:23,PIZ0682,Vegetarian Supreme,Supreme,Medium,5,16.52,82.6,"Cheese, Sauce, Toppings",Vegetarian
683,2024-04-25,17:51:09,PIZ0683,Margherita,Classic,Large,2,10.86,21.72,"Cheese, Sauce, Toppings",Vegetarian
684,2024-01-08,14:22:01,PIZ0684,The Meatlovers,Supreme,Large,2,18.92,37.84,"Cheese, Sauce, Toppings",Vegetarian
685,2024-01-14,16:15:26,PIZ0685,Four Cheese,Cheese,Small,2,19.49,38.98,"Cheese, Sauce, Toppings",Non-Veg
686,2024-10-30,13:58:30,PIZ0686,Margherita,Classic,Large,3,11.2,33.6,"Cheese, Sauce, Toppings",Vegetarian
687,2024-12-18,14:42:58,PIZ0687,The Meatlovers,Supreme,Large,5,22.59,112.95,"Cheese, Sauce, Toppings",Non-Veg
688,2025-01-19,16:02:28,PIZ0688,Four Cheese,Cheese,Small,4,15.53,62.12,"Cheese, Sauce, Toppings",Non-Veg
689,2025-02-20,11:07:31,PIZ0689,Vegetarian Supreme,Supreme,Medium,5,9.77,48.85,"Cheese, Sauce, Toppings",Non-Veg
690,2024-01-03,15:20:35,PIZ0690,Cajun Chicken,Chicken,Large,4,18.35,73.4,"Cheese, Sauce, Toppings",Vegetarian
691,2025-01-31,19:53:24,PIZ0691,Cajun Chicken,Chicken,Large,2,8.71,17.42,"Cheese, Sauce, Toppings",Non-Veg
692,2024-03-04,15:30:41,PIZ0692,Truffle Mushroom,Supreme,Small,2,12.31,24.62,"Cheese, Sauce, Toppings",Non-Veg
693,2024-11-14,15:30:15,PIZ0693,Truffle Mushroom,Supreme,Small,2,18.73,37.46,"Cheese, Sauce, Toppings",Non-Veg
694,2024-11-06,20:14:48,PIZ0694,Cajun Chicken,Chicken,Large,3,8.85,26.55,"Cheese, Sauce, Toppings",Vegetarian
695,2024-09-30,11:46:05,PIZ0695,Cajun Chicken,Chicken,Large,5,20.95,104.75,"Cheese, Sauce, Toppings",Vegetarian
696,2025-05-15,15:05:34,PIZ0696,Spicy Italian,Supreme,Medium,1,12.54,12.54,"Cheese, Sauce, Toppings",Non-Veg
697,2025-02-16,15:54:33,PIZ0697,Chicken Supreme,Chicken,Large,3,14.49,43.47,"Cheese, Sauce, Toppings",Vegetarian
698,2024-06-27,12:27:44,PIZ0698,Spicy Italian,Supreme,Medium,5,18.85,94.25,"Cheese, Sauce, Toppings",Vegetarian
699,2024-07-21,10:34:13,PIZ0699,The Meatlovers,Supreme,Large,1,18.55,18.55,"Cheese, Sauce, Toppings",Non-Veg
700,2024-02-09,22:09:54,PIZ0700,Mushroom & Olive,Vegetarian,Small,5,10.55,52.75,"Cheese, Sauce, Toppings",Non-Veg
701,2025-01-17,11:15:05,PIZ0701,Cajun Chicken,Chicken,Large,2,9.07,18.14,"Cheese, Sauce, Toppings",Non-Veg
702,2024-04-29,22:53:09,PIZ0702,The Meatlovers,Supreme,Large,3,8.27,24.81,"Cheese, Sauce, Toppings",Vegetarian
703,2024-10-28,16:52:10,PIZ0703,Hawaiian,Classic,Large,1,8.31,8.31,"Cheese, Sauce, Toppings",Non-Veg
704,2024-08-18,14:23:16,PIZ0704,Hawaiian,Classic,Large,1,14.85,14.85,"Cheese, Sauce, Toppings",Non-Veg
705,2024-03-15,17:14:00,PIZ0705,Pepperoni Feast,Classic,Large,5,23.81,119.05,"Cheese, Sauce, Toppings",Non-Veg
706,2024-12-04,21:34:46,PIZ0706,Classic Pepperoni,Classic,Large,1,19.7,19.7,"Cheese, Sauce, Toppings",Vegetarian
707,2025-04-06,11:43:54,PIZ0707,Margherita,Classic,Large,1,12.4,12.4,"Cheese, Sauce, Toppings",Non-Veg
708,2024-08-07,23:53:34,PIZ0708,Pepperoni Feast,Classic,Large,4,19.12,76.48,"Cheese, Sauce, Toppings",Non-Veg
709,2025-05-21,12:05:17,PIZ0709,Pepperoni Feast,Classic,Large,1,11.41,11.41,"Cheese, Sauce, Toppings",Vegetarian
710,2024-08-25,19:53:26,PIZ0710,The Meatlovers,Supreme,Large,5,19.9,99.5,"Cheese, Sauce, Toppings",Vegetarian
711,2024-01-09,18:03:16,PIZ0711,Spicy Italian,Supreme,Medium,5,9.75,48.75,"Cheese, Sauce, Toppings",Non-Veg
712,2024-05-26,17:29:51,PIZ0712,Mushroom & Olive,Vegetarian,Small,1,22.68,22.68,"Cheese, Sauce, Toppings",Vegetarian
713,2025-05-31,17:09:46,PIZ0713,Chicken Pesto,Chicken,Medium,5,18.6,93.0,"Cheese, Sauce, Toppings",Vegetarian
714,2024-03-07,16:02:11,PIZ0714,Classic Pepperoni,Classic,Large,1,18.11,18.11,"Cheese, Sauce, Toppings",Vegetarian
715,2024-08-21,16:20:45,PIZ0715,Hawaiian,Classic,Large,5,24.33,121.65,"Cheese, Sauce, Toppings",Vegetarian
716,2024-06-18,23:59:09,PIZ0716,The Meatlovers,Supreme,Large,2,21.75,43.5,"Cheese, Sauce, Toppings",Non-Veg
717,2024-01-06,19:01:24,PIZ0717,Cajun Chicken,Chicken,Large,2,15.29,30.58,"Cheese, Sauce, Toppings",Non-Veg
718,2025-06-26,22:41:24,PIZ0718,BBQ Chicken,Chicken,Large,3,14.67,44.01,"Cheese, Sauce, Toppings",Non-Veg
719,2024-11-01,13:19:35,PIZ0719,Classic Pepperoni,Classic,Large,1,23.47,23.47,"Cheese, Sauce, Toppings",Vegetarian
720,2024-03-14,19:32:35,PIZ0720,Hawaiian,Classic,Large,3,24.16,72.48,"Cheese, Sauce, Toppings",Non-Veg
721,2024-11-29,10:35:11,PIZ0721,Chicken Pesto,Chicken,Medium,5,16.7,83.5,"Cheese, Sauce, Toppings",Non-Veg
722,2024-07-07,12:47:12,PIZ0722,Spicy Italian,Supreme,Medium,4,22.06,88.24,"Cheese, Sauce, Toppings",Vegetarian
723,2024-10-04,19:48:42,PIZ0723,BBQ Chicken,Chicken,Large,3,21.36,64.08,"Cheese, Sauce, Toppings",Vegetarian
724,2024-09-21,15:38:47,PIZ0724,Margherita,Classic,Large,5,11.69,58.45,"Cheese, Sauce, Toppings",Non-Veg
725,2024-05-15,23:18:10,PIZ0725,Chicken Pesto,Chicken,Medium,2,12.21,24.42,"Cheese, Sauce, Toppings",Non-Veg
726,2024-02-21,18:54:50,PIZ0726,Chicken Supreme,Chicken,Large,4,22.4,89.6,"Cheese, Sauce, Toppings",Non-Veg
727,2025-06-03,15:05:06,PIZ0727,Chicken Pesto,Chicken,Medium,4,23.23,92.92,"Cheese, Sauce, Toppings",Vegetarian
728,2024-06-20,16:29:28,PIZ0728,Pepperoni Feast,Classic,Large,5,13.25,66.25,"Cheese, Sauce, Toppings",Non-Veg
729,2024-09-18,11:56:57,PIZ0729,Margherita,Classic,Large,1,8.34,8.34,"Cheese, Sauce, Toppings",Vegetarian
730,2025-06-15,20:53:05,PIZ0730,Pepperoni Feast,Classic,Large,2,17.82,35.64,"Cheese, Sauce, Toppings",Non-Veg
731,2024-03-19,19:30:29,PIZ0731,Four Cheese,Cheese,Small,4,20.02,80.08,"Cheese, Sauce, Toppings",Vegetarian
732,2024-09-10,22:17:04,PIZ0732,Classic Pepperoni,Classic,Large,1,20.27,20.27,"Cheese, Sauce, Toppings",Vegetarian
733,2024-10-08,12:31:21,PIZ0733,Paneer Tikka,Veggie Special,Medium,4,23.74,94.96,"Cheese, Sauce, Toppings",Non-Veg
734,2025-02-13,13:12:29,PIZ0734,Margherita,Classic,Large,5,23.61,118.05,"Cheese, Sauce, Toppings",Non-Veg
735,2025-03-28,23:43:44,PIZ0735,Four Cheese,Cheese,Small,1,14.34,14.34,"Cheese, Sauce, Toppings",Non-Veg
736,2024-09-23,10:29:21,PIZ0736,BBQ Chicken,Chicken,Large,4,8.26,33.04,"Cheese, Sauce, Toppings",Vegetarian
737,2024-08-30,15:56:10,PIZ0737,Pepperoni Feast,Classic,Large,4,12.58,50.32,"Cheese, Sauce, Toppings",Vegetarian
738,2024-11-14,22:29:41,PIZ0738,The Meatlovers,Supreme,Large,2,12.42,24.84,"Cheese, Sauce, Toppings",Non-Veg
739,2025-05-23,21:43:23,PIZ0739,Cajun Chicken,Chicken,Large,1,14.17,14.17,"Cheese, Sauce, Toppings",Vegetarian
740,2024-06-05,23:17:20,PIZ0740,The Meatlovers,Supreme,Large,2,18.78,37.56,"Cheese, Sauce, Toppings",Non-Veg
741,2025-06-08,23:45:34,PIZ0741,Spicy Italian,Supreme,Medium,1,23.23,23.23,"Cheese, Sauce, Toppings",Non-Veg
742,2024-06-09,21:01:38,PIZ0742,Paneer Tikka,Veggie Special,Medium,4,9.87,39.48,"Cheese, Sauce, Toppings",Vegetarian
743,2024-02-17,16:34:54,PIZ0743,Truffle Mushroom,Supreme,Small,4,16.1,64.4,"Cheese, Sauce, Toppings",Vegetarian
744,2024-01-15,16:04:56,PIZ0744,Four Cheese,Cheese,Small,1,20.87,20.87,"Cheese, Sauce, Toppings",Vegetarian
745,2024-07-30,16:53:43,PIZ0745,Four Cheese,Cheese,Small,4,24.55,98.2,"Cheese, Sauce, Toppings",Vegetarian
746,2024-11-04,10:19:25,PIZ0746,The Meatlovers,Supreme,Large,1,10.33,10.33,"Cheese, Sauce, Toppings",Vegetarian
747,2024-08-22,11:19:43,PIZ0747,Truffle Mushroom,Supreme,Small,2,17.76,35.52,"Cheese, Sauce, Toppings",Vegetarian
748,2024-12-19,17:41:14,PIZ0748,Hawaiian,Classic,Large,2,16.77,33.54,"Cheese, Sauce, Toppings",Vegetarian
749,2024-06-16,12:53:43,PIZ0749,Mushroom & Olive,Vegetarian,Small,2,13.54,27.08,"Cheese, Sauce, Toppings",Non-Veg
750,2024-06-21,10:13:26,PIZ0750,Pepperoni Feast,Classic,Large,5,20.82,104.1,"Cheese, Sauce, Toppings",Non-Veg
751,2025-03-08,18:20:58,PIZ0751,The Meatlovers,Supreme,Large,5,11.59,57.95,"Cheese, Sauce, Toppings",Vegetarian
752,2025-04-02,23:02:03,PIZ0752,Chicken Supreme,Chicken,Large,2,22.03,44.06,"Cheese, Sauce, Toppings",Non-Veg
753,2024-03-07,22:52:49,PIZ0753,Margherita,Classic,Large,4,22.6,90.4,"Cheese, Sauce, Toppings",Non-Veg
754,2024-08-25,15:24:34,PIZ0754,Truffle Mushroom,Supreme,Small,2,13.05,26.1,"Cheese, Sauce, Toppings",Vegetarian
755,2024-06-21,18:33:22,PIZ0755,Spicy Italian,Supreme,Medium,4,23.9,95.6,"Cheese, Sauce, Toppings",Non-Veg
756,2024-01-04,14:56:01,PIZ0756,Margherita,Classic,Large,4,19.73,78.92,"Cheese, Sauce, Toppings",Vegetarian
757,2025-06-20,10:46:22,PIZ0757,Cajun Chicken,Chicken,Large,4,18.32,73.28,"Cheese, Sauce, Toppings",Vegetarian
758,2025-03-11,11:40:35,PIZ0758,Cajun Chicken,Chicken,Large,4,8.08,32.32,"Cheese, Sauce, Toppings",Non-Veg
759,2024-08-31,15:43:13,PIZ0759,Paneer Tikka,Veggie Special,Medium,3,23.54,70.62,"Cheese, Sauce, Toppings",Vegetarian
760,2025-03-08,17:22:01,PIZ0760,Spicy Italian,Supreme,Medium,5,18.87,94.35,"Cheese, Sauce, Toppings",Non-Veg
761,2024-07-24,15:51:24,PIZ0761,Spicy Italian,Supreme,Medium,3,20.8,62.4,"Cheese, Sauce, Toppings",Vegetarian
762,2024-06-01,14:12:36,PIZ0762,Mushroom & Olive,Vegetarian,Small,3,13.71,41.13,"Cheese, Sauce, Toppings",Non-Veg
763,2024-11-14,21:22:19,PIZ0763,BBQ Chicken,Chicken,Large,5,8.91,44.55,"Cheese, Sauce, Toppings",Vegetarian
764,2025-06-09,20:43:22,PIZ0764,Paneer Tikka,Veggie Special,Medium,3,24.03,72.09,"Cheese, Sauce, Toppings",Vegetarian
765,2025-06-25,23:56:18,PIZ0765,The Meatlovers,Supreme,Large,3,19.1,57.3,"Cheese, Sauce, Toppings",Non-Veg
766,2025-03-31,22:22:22,PIZ0766,Truffle Mushroom,Supreme,Small,3,23.86,71.58,"Cheese, Sauce, Toppings",Vegetarian
767,2024-03-26,18:30:23,PIZ0767,Mushroom & Olive,Vegetarian,Small,3,22.91,68.73,"Cheese, Sauce, Toppings",Non-Veg
768,2024-08-29,22:30:47,PIZ0768,Truffle Mushroom,Supreme,Small,2,11.31,22.62,"Cheese, Sauce, Toppings",Non-Veg
769,2024-07-09,16:02:50,PIZ0769,The Meatlovers,Supreme,Large,4,11.36,45.44,"Cheese, Sauce, Toppings",Non-Veg
770,2024-05-01,20:47:38,PIZ0770,The Meatlovers,Supreme,Large,4,15.7,62.8,"Cheese, Sauce, Toppings",Non-Veg
771,2025-05-23,14:32:23,PIZ0771,Four Cheese,Cheese,Small,5,20.03,100.15,"Cheese, Sauce, Toppings",Non-Veg
772,2024-03-17,18:11:54,PIZ0772,Chicken Supreme,Chicken,Large,4,12.97,51.88,"Cheese, Sauce, Toppings",Non-Veg
773,2024-08-17,16:16:29,PIZ0773,Chicken Supreme,Chicken,Large,1,19.68,19.68,"Cheese, Sauce, Toppings",Vegetarian
774,2024-04-12,10:19:56,PIZ0774,Pepperoni Feast,Classic,Large,4,13.86,55.44,"Cheese, Sauce, Toppings",Non-Veg
775,2024-07-11,19:09:25,PIZ0775,Chicken Pesto,Chicken,Medium,4,17.45,69.8,"Cheese, Sauce, Toppings",Non-Veg
776,2024-06-09,21:55:01,PIZ0776,Four Cheese,Cheese,Small,3,22.46,67.38,"Cheese, Sauce, Toppings",Non-Veg
777,2024-07-14,23:47:44,PIZ0777,Margherita,Classic,Large,3,23.44,70.32,"Cheese, Sauce, Toppings",Non-Veg
778,2025-05-19,16:14:57,PIZ0778,Chicken Pesto,Chicken,Medium,4,19.72,78.88,"Cheese, Sauce, Toppings",Non-Veg
779,2024-12-16,16:04:38,PIZ0779,Pepperoni Feast,Classic,Large,4,15.69,62.76,"Cheese, Sauce, Toppings",Vegetarian
780,2024-11-26,23:58:37,PIZ0780,Spicy Italian,Supreme,Medium,5,8.56,42.8,"Cheese, Sauce, Toppings",Vegetarian
781,2025-04-10,19:08:45,PIZ0781,Margherita,Classic,Large,5,9.97,49.85,"Cheese, Sauce, Toppings",Non-Veg
782,2024-07-28,12:39:52,PIZ0782,The Meatlovers,Supreme,Large,3,17.57,52.71,"Cheese, Sauce, Toppings",Non-Veg
783,2025-01-27,20:15:39,PIZ0783,Margherita,Classic,Large,5,18.28,91.4,"Cheese, Sauce, Toppings",Non-Veg
784,2024-08-28,18:00:41,PIZ0784,The Meatlovers,Supreme,Large,3,20.48,61.44,"Cheese, Sauce, Toppings",Vegetarian
785,2025-04-25,18:43:22,PIZ0785,Margherita,Classic,Large,2,13.11,26.22,"Cheese, Sauce, Toppings",Non-Veg
786,2025-01-25,16:51:54,PIZ0786,Margherita,Classic,Large,1,20.42,20.42,"Cheese, Sauce, Toppings",Non-Veg
787,2024-11-21,17:32:12,PIZ0787,Chicken Supreme,Chicken,Large,5,19.32,96.6,"Cheese, Sauce, Toppings",Vegetarian
788,2024-10-11,15:23:58,PIZ0788,Truffle Mushroom,Supreme,Small,1,19.95,19.95,"Cheese, Sauce, Toppings",Non-Veg
789,2024-02-19,21:23:21,PIZ0789,Spicy Italian,Supreme,Medium,3,17.34,52.02,"Cheese, Sauce, Toppings",Vegetarian
790,2024-12-17,21:50:21,PIZ0790,Cajun Chicken,Chicken,Large,2,16.31,32.62,"Cheese, Sauce, Toppings",Non-Veg
791,2024-11-04,22:49:49,PIZ0791,Vegetarian Supreme,Supreme,Medium,4,20.07,80.28,"Cheese, Sauce, Toppings",Vegetarian
792,2024-06-17,22:52:51,PIZ0792,Paneer Tikka,Veggie Special,Medium,2,10.29,20.58,"Cheese, Sauce, Toppings",Non-Veg
793,2025-01-10,12:01:00,PIZ0793,Vegetarian Supreme,Supreme,Medium,5,11.11,55.55,"Cheese, Sauce, Toppings",Non-Veg
794,2024-05-01,13:43:26,PIZ0794,Cajun Chicken,Chicken,Large,2,12.59,25.18,"Cheese, Sauce, Toppings",Vegetarian
795,2025-02-20,14:07:26,PIZ0795,Paneer Tikka,Veggie Special,Medium,5,23.89,119.45,"Cheese, Sauce, Toppings",Vegetarian
796,2024-07-02,16:53:20,PIZ0796,The Meatlovers,Supreme,Large,2,9.06,18.12,"Cheese, Sauce, Toppings",Non-Veg
797,2024-02-06,19:12:01,PIZ0797,Chicken Supreme,Chicken,Large,1,14.47,14.47,"Cheese, Sauce, Toppings",Non-Veg
798,2024-05-13,19:20:50,PIZ0798,Cajun Chicken,Chicken,Large,1,11.9,11.9,"Cheese, Sauce, Toppings",Vegetarian
799,2024-09-27,22:27:23,PIZ0799,Spicy Italian,Supreme,Medium,1,18.13,18.13,"Cheese, Sauce, Toppings",Vegetarian
800,2024-09-28,21:34:17,PIZ0800,The Meatlovers,Supreme,Large,2,9.41,18.82,"Cheese, Sauce, Toppings",Non-Veg
801,2025-04-13,14:46:01,PIZ0801,Chicken Pesto,Chicken,Medium,2,23.34,46.68,"Cheese, Sauce, Toppings",Non-Veg
802,2024-11-09,23:51:35,PIZ0802,The Meatlovers,Supreme,Large,1,19.72,19.72,"Cheese, Sauce, Toppings",Vegetarian
803,2024-01-28,23:13:08,PIZ0803,The Meatlovers,Supreme,Large,3,9.1,27.3,"Cheese, Sauce, Toppings",Non-Veg
804,2024-01-11,19:32:55,PIZ0804,Pepperoni Feast,Classic,Large,5,22.57,112.85,"Cheese, Sauce, Toppings",Vegetarian
805,2024-09-11,17:28:43,PIZ0805,Pepperoni Feast,Classic,Large,4,12.72,50.88,"Cheese, Sauce, Toppings",Non-Veg
806,2024-10-24,18:25:36,PIZ0806,Pepperoni Feast,Classic,Large,1,11.5,11.5,"Cheese, Sauce, Toppings",Non-Veg
807,2024-07-18,10:45:04,PIZ0807,The Meatlovers,Supreme,Large,2,23.61,47.22,"Cheese, Sauce, Toppings",Non-Veg
808,2025-01-05,23:56:44,PIZ0808,Vegetarian Supreme,Supreme,Medium,4,9.83,39.32,"Cheese, Sauce, Toppings",Non-Veg
809,2024-12-05,18:14:26,PIZ0809,Pepperoni Feast,Classic,Large,2,17.63,35.26,"Cheese, Sauce, Toppings",Vegetarian
810,2024-11-03,23:44:10,PIZ0810,Mushroom & Olive,Vegetarian,Small,3,13.2,39.6,"Cheese, Sauce, Toppings",Vegetarian
811,2024-12-29,19:12:42,PIZ0811,The Meatlovers,Supreme,Large,1,17.88,17.88,"Cheese, Sauce, Toppings",Non-Veg
812,2024-03-16,22:03:39,PIZ0812,BBQ Chicken,Chicken,Large,4,11.73,46.92,"Cheese, Sauce, Toppings",Vegetarian
813,2024-05-30,21:17:18,PIZ0813,Chicken Supreme,Chicken,Large,3,13.46,40.38,"Cheese, Sauce, Toppings",Non-Veg
814,2024-11-27,14:42:26,PIZ0814,The Meatlovers,Supreme,Large,1,19.32,19.32,"Cheese, Sauce, Toppings",Non-Veg
815,2024-12-13,12:59:39,PIZ0815,Margherita,Classic,Large,1,9.23,9.23,"Cheese, Sauce, Toppings",Non-Veg
816,2025-04-04,20:34:54,PIZ0816,Classic Pepperoni,Classic,Large,4,19.27,77.08,"Cheese, Sauce, Toppings",Vegetarian
817,2025-05-18,17:16:54,PIZ0817,BBQ Chicken,Chicken,Large,3,12.96,38.88,"Cheese, Sauce, Toppings",Non-Veg
818,2024-08-13,21:20:29,PIZ0818,Cajun Chicken,Chicken,Large,5,10.5,52.5,"Cheese, Sauce, Toppings",Non-Veg
819,2024-07-19,22:18:18,PIZ0819,Mushroom & Olive,Vegetarian,Small,1,15.31,15.31,"Cheese, Sauce, Toppings",Vegetarian
820,2025-05-21,19:11:07,PIZ0820,Chicken Pesto,Chicken,Medium,2,23.87,47.74,"Cheese, Sauce, Toppings",Vegetarian
821,2024-08-24,19:57:31,PIZ0821,Chicken Pesto,Chicken,Medium,5,11.04,55.2,"Cheese, Sauce, Toppings",Vegetarian
822,2025-03-18,11:21:23,PIZ0822,BBQ Chicken,Chicken,Large,4,22.79,91.16,"Cheese, Sauce, Toppings",Non-Veg
823,2024-07-04,19:35:27,PIZ0823,Spicy Italian,Supreme,Medium,1,23.89,23.89,"Cheese, Sauce, Toppings",Non-Veg
824,2024-07-16,17:10:50,PIZ0824,Classic Pepperoni,Classic,Large,2,15.24,30.48,"Cheese, Sauce, Toppings",Non-Veg
825,2025-03-05,13:01:59,PIZ0825,Chicken Supreme,Chicken,Large,5,14.12,70.6,"Cheese, Sauce, Toppings",Vegetarian
826,2024-05-07,11:39:13,PIZ0826,Cajun Chicken,Chicken,Large,4,13.56,54.24,"Cheese, Sauce, Toppings",Non-Veg
827,2025-06-17,20:00:42,PIZ0827,Spicy Italian,Supreme,Medium,3,10.34,31.02,"Cheese, Sauce, Toppings",Non-Veg
828,2024-07-29,23:57:48,PIZ0828,Hawaiian,Classic,Large,5,19.52,97.6,"Cheese, Sauce, Toppings",Non-Veg
829,2025-06-20,22:16:54,PIZ0829,Classic Pepperoni,Classic,Large,1,18.94,18.94,"Cheese, Sauce, Toppings",Vegetarian
830,2024-03-29,23:43:39,PIZ0830,Chicken Supreme,Chicken,Large,4,8.87,35.48,"Cheese, Sauce, Toppings",Vegetarian
831,2024-07-11,17:20:57,PIZ0831,Chicken Supreme,Chicken,Large,4,10.72,42.88,"Cheese, Sauce, Toppings",Non-Veg
832,2024-02-22,21:17:51,PIZ0832,Cajun Chicken,Chicken,Large,2,17.66,35.32,"Cheese, Sauce, Toppings",Vegetarian
833,2024-11-21,11:43:07,PIZ0833,Chicken Supreme,Chicken,Large,1,15.79,15.79,"Cheese, Sauce, Toppings",Non-Veg
834,2025-04-02,17:18:43,PIZ0834,Mushroom & Olive,Vegetarian,Small,2,20.77,41.54,"Cheese, Sauce, Toppings",Vegetarian
835,2024-05-22,21:11:09,PIZ0835,Paneer Tikka,Veggie Special,Medium,4,14.8,59.2,"Cheese, Sauce, Toppings",Non-Veg
836,2024-05-03,20:16:53,PIZ0836,Classic Pepperoni,Classic,Large,2,19.17,38.34,"Cheese, Sauce, Toppings",Non-Veg
837,2025-06-15,13:57:08,PIZ0837,Cajun Chicken,Chicken,Large,3,17.67,53.01,"Cheese, Sauce, Toppings",Vegetarian
838,2024-09-28,20:21:28,PIZ0838,Truffle Mushroom,Supreme,Small,1,23.88,23.88,"Cheese, Sauce, Toppings",Non-Veg
839,2025-03-10,20:26:40,PIZ0839,Cajun Chicken,Chicken,Large,2,21.92,43.84,"Cheese, Sauce, Toppings",Non-Veg
840,2024-12-16,19:46:10,PIZ0840,Vegetarian Supreme,Supreme,Medium,2,18.15,36.3,"Cheese, Sauce, Toppings",Vegetarian
841,2024-10-26,22:24:44,PIZ0841,Paneer Tikka,Veggie Special,Medium,3,17.0,51.0,"Cheese, Sauce, Toppings",Vegetarian
842,2024-02-23,17:30:14,PIZ0842,Chicken Pesto,Chicken,Medium,1,11.1,11.1,"Cheese, Sauce, Toppings",Vegetarian
843,2025-05-12,12:53:31,PIZ0843,Four Cheese,Cheese,Small,4,8.79,35.16,"Cheese, Sauce, Toppings",Vegetarian
844,2024-11-05,18:57:35,PIZ0844,Classic Pepperoni,Classic,Large,5,8.33,41.65,"Cheese, Sauce, Toppings",Non-Veg
845,2025-04-21,10:41:03,PIZ0845,Margherita,Classic,Large,3,18.41,55.23,"Cheese, Sauce, Toppings",Non-Veg
846,2024-12-10,17:41:39,PIZ0846,Mushroom & Olive,Vegetarian,Small,2,15.92,31.84,"Cheese, Sauce, Toppings",Non-Veg
847,2025-04-23,13:40:20,PIZ0847,Pepperoni Feast,Classic,Large,1,19.41,19.41,"Cheese, Sauce, Toppings",Non-Veg
848,2024-06-01,23:16:19,PIZ0848,Four Cheese,Cheese,Small,4,24.82,99.28,"Cheese, Sauce, Toppings",Vegetarian
849,2024-08-14,19:12:39,PIZ0849,The Meatlovers,Supreme,Large,2,19.89,39.78,"Cheese, Sauce, Toppings",Vegetarian
850,2024-08-03,22:09:12,PIZ0850,Mushroom & Olive,Vegetarian,Small,4,21.72,86.88,"Cheese, Sauce, Toppings",Vegetarian
851,2024-08-05,14:21:16,PIZ0851,Margherita,Classic,Large,3,9.73,29.19,"Cheese, Sauce, Toppings",Non-Veg
852,2024-11-07,23:55:49,PIZ0852,Vegetarian Supreme,Supreme,Medium,5,15.67,78.35,"Cheese, Sauce, Toppings",Vegetarian
853,2024-12-15,11:56:40,PIZ0853,Chicken Pesto,Chicken,Medium,5,20.52,102.6,"Cheese, Sauce, Toppings",Non-Veg
854,2024-08-20,10:12:17,PIZ0854,Vegetarian Supreme,Supreme,Medium,1,8.15,8.15,"Cheese, Sauce, Toppings",Vegetarian
855,2024-06-20,16:11:59,PIZ0855,Pepperoni Feast,Classic,Large,3,21.69,65.07,"Cheese, Sauce, Toppings",Non-Veg
856,2025-03-08,14:21:04,PIZ0856,Pepperoni Feast,Classic,Large,3,23.8,71.4,"Cheese, Sauce, Toppings",Non-Veg
857,2024-11-24,11:15:17,PIZ0857,Cajun Chicken,Chicken,Large,5,9.3,46.5,"Cheese, Sauce, Toppings",Non-Veg
858,2025-01-09,15:30:09,PIZ0858,BBQ Chicken,Chicken,Large,4,19.04,76.16,"Cheese, Sauce, Toppings",Non-Veg
859,2025-03-07,21:05:02,PIZ0859,Cajun Chicken,Chicken,Large,2,19.15,38.3,"Cheese, Sauce, Toppings",Vegetarian
860,2024-07-06,14:56:46,PIZ0860,Four Cheese,Cheese,Small,1,13.61,13.61,"Cheese, Sauce, Toppings",Non-Veg
861,2024-10-10,20:59:18,PIZ0861,Chicken Supreme,Chicken,Large,5,23.68,118.4,"Cheese, Sauce, Toppings",Non-Veg
862,2024-05-08,21:46:35,PIZ0862,Classic Pepperoni,Classic,Large,3,8.18,24.54,"Cheese, Sauce, Toppings",Non-Veg
