track_id,track_name,artist_name,artist_popularity,album_name,genre,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,track_number,release_date
844,Track 844,Bruno Mars,76,Album 8,Jazz,61,0.355,0.702,11,-3.8,Minor,0.402,0.888,0.225,0.268,0.363,150.76,234920,4,2023-08-05
845,Track 845,Ed Sheeran,88,Album 7,K-Pop,73,0.895,0.253,8,-12.3,Major,0.07,0.121,0.719,0.206,0.693,150.22,191283,13,2016-05-23
846,Track 846,Beyonce,77,Album 3,Jazz,81,0.872,0.741,6,-6.3,Major,0.079,0.811,0.339,0.427,0.554,92.89,240215,5,2021-10-27
847,Track 847,Ed Sheeran,88,Album 9,R&B,96,0.242,0.215,9,-19.3,Major,0.216,0.446,0.738,0.342,0.106,187.65,123902,15,2019-05-21
848,Track 848,Kendrick Lamar,83,Album 9,Electronic,100,0.679,0.321,0,-15.3,Minor,0.062,0.329,0.701,0.335,0.179,83.29,342399,5,2024-03-19
849,Track 849,BTS,89,Album 5,Indie,90,0.895,0.255,1,-16.2,Major,0.138,0.384,0.335,0.486,0.112,94.19,211780,11,2020-12-09
850,Track 850,Travis Scott,84,Album 1,Reggae,61,0.372,0.257,2,-10.0,Major,0.084,0.043,0.727,0.05,0.39,119.15,321553,9,2024-11-05
851,Track 851,Travis Scott,84,Album 3,Reggae,69,0.917,0.433,0,-15.6,Major,0.165,0.932,0.035,0.387,0.241,133.93,319678,11,2023-10-22
852,Track 852,BTS,89,Album 1,Jazz,99,0.674,0.299,7,-3.2,Major,0.154,0.475,0.572,0.143,0.598,165.61,290836,5,2019-03-26
853,Track 853,BTS,89,Album 3,Rock,100,0.911,0.342,1,-9.3,Major,0.293,0.291,0.112,0.145,0.408,139.18,168335,16,2022-01-03
854,Track 854,Travis Scott,84,Album 7,Reggae,94,0.85,0.479,2,-15.5,Major,0.267,0.816,0.415,0.329,0.874,90.62,141251,17,2024-10-14
855,Track 855,Bruno Mars,76,Album 10,Latin,93,0.433,0.245,5,-15.1,Minor,0.32,0.039,0.516,0.473,0.261,126.94,336623,17,2021-05-10
856,Track 856,Harry Styles,82,Album 8,Metal,68,0.325,0.103,11,-8.7,Major,0.489,0.653,0.262,0.074,0.834,95.48,207630,1,2021-04-19
857,Track 857,Bad Bunny,90,Album 5,Latin,60,0.216,0.762,11,-13.5,Major,0.031,0.403,0.794,0.203,0.484,66.62,195917,20,2015-01-24
858,Track 858,Doja Cat,80,Album 3,Electronic,88,0.659,0.865,4,-8.1,Major,0.134,0.054,0.147,0.128,0.474,98.09,301741,20,2015-06-30
859,Track 859,Drake,92,Album 2,Folk,64,0.296,0.569,0,-19.9,Minor,0.235,0.404,0.317,0.231,0.15,60.62,343806,20,2017-10-28
860,Track 860,Drake,92,Album 4,Pop,94,0.827,0.254,10,-3.4,Major,0.577,0.584,0.216,0.479,0.572,68.49,202913,18,2016-07-31
861,Track 861,Adele,74,Album 7,Jazz,94,0.663,0.71,5,-8.5,Minor,0.23,0.597,0.363,0.093,0.862,148.56,317861,19,2022-09-04
862,Track 862,Bruno Mars,76,Album 4,Rock,83,0.277,0.279,10,-19.9,Minor,0.4,0.752,0.303,0.142,0.113,105.4,142813,19,2018-12-20
863,Track 863,Ed Sheeran,88,Album 8,Folk,98,0.67,0.259,4,-11.4,Minor,0.191,0.587,0.135,0.206,0.44,178.54,331046,13,2021-12-16
864,Track 864,Dua Lipa,85,Album 6,Blues,94,0.845,0.725,0,-4.3,Major,0.229,0.049,0.517,0.193,0.7,149.03,302467,9,2019-09-29
865,Track 865,Kendrick Lamar,83,Album 1,Jazz,82,0.865,0.519,6,-15.3,Minor,0.081,0.56,0.242,0.048,0.287,144.67,334749,2,2019-09-15
866,Track 866,Ariana Grande,86,Album 5,Rock,76,0.502,0.64,1,-7.5,Minor,0.28,0.485,0.316,0.261,0.213,193.32,276619,4,2021-06-12
867,Track 867,Drake,92,Album 7,R&B,94,0.719,0.523,1,-12.7,Minor,0.054,0.565,0.054,0.493,0.292,174.47,184408,10,2016-01-02
868,Track 868,Drake,92,Album 3,Country,77,0.213,0.835,5,-6.9,Major,0.482,0.197,0.568,0.256,0.757,120.22,160514,19,2024-04-29
869,Track 869,Harry Styles,82,Album 9,Pop,57,0.911,0.274,9,-13.3,Major,0.584,0.903,0.523,0.497,0.148,110.11,328414,5,2024-08-09
870,Track 870,Billie Eilish,87,Album 3,Electronic,73,0.735,0.294,4,-12.9,Major,0.11,0.337,0.148,0.409,0.888,74.96,130288,14,2020-04-04
871,Track 871,Ed Sheeran,88,Album 6,Folk,100,0.515,0.695,11,-16.6,Minor,0.468,0.125,0.488,0.277,0.18,96.72,356690,7,2021-03-08
872,Track 872,Billie Eilish,87,Album 3,R&B,96,0.267,0.509,0,-9.2,Minor,0.49,0.54,0.631,0.199,0.826,101.51,280152,7,2018-09-05
873,Track 873,Dua Lipa,85,Album 6,Metal,68,0.882,0.212,11,-10.9,Major,0.289,0.944,0.476,0.363,0.485,196.61,340455,20,2024-07-11
874,Track 874,Eminem,78,Album 5,Rock,61,0.305,0.596,5,-12.1,Minor,0.256,0.047,0.331,0.343,0.179,179.17,125816,9,2016-07-11
875,Track 875,Drake,92,Album 7,Reggae,100,0.878,0.966,10,-10.5,Minor,0.583,0.649,0.155,0.387,0.582,95.67,354307,9,2016-12-11
876,Track 876,Eminem,78,Album 7,K-Pop,70,0.498,0.965,4,-19.1,Major,0.386,0.924,0.4,0.073,0.199,151.13,228428,16,2019-05-23
877,Track 877,Travis Scott,84,Album 9,Jazz,100,0.803,0.695,1,-12.9,Major,0.201,0.681,0.626,0.348,0.771,73.87,194038,18,2021-11-29
878,Track 878,Post Malone,79,Album 4,Folk,77,0.64,0.964,2,-16.6,Major,0.469,0.108,0.322,0.471,0.18,90.94,323444,6,2016-09-05
879,Track 879,Adele,74,Album 3,Latin,46,0.863,0.206,0,-18.9,Major,0.524,0.76,0.101,0.246,0.456,112.32,240901,5,2021-03-22
880,Track 880,Bruno Mars,76,Album 4,Electronic,65,0.351,0.751,4,-11.8,Minor,0.566,0.671,0.721,0.468,0.299,176.35,165916,9,2015-02-03
881,Track 881,Bad Bunny,90,Album 3,Classical,94,0.452,0.501,2,-19.8,Major,0.128,0.431,0.594,0.464,0.609,150.38,236593,9,2019-10-07
882,Track 882,Bruno Mars,76,Album 7,Rock,62,0.49,0.449,0,-14.1,Major,0.023,0.005,0.603,0.301,0.435,127.97,270985,8,2022-08-19
883,Track 883,Ariana Grande,86,Album 1,Hip-Hop,100,0.346,0.264,2,-14.5,Major,0.141,0.491,0.773,0.164,0.121,175.3,348824,14,2017-06-14
884,Track 884,Drake,92,Album 9,Folk,100,0.297,0.118,7,-8.3,Minor,0.304,0.597,0.653,0.144,0.224,156.11,242346,13,2016-10-01
885,Track 885,Beyonce,77,Album 8,K-Pop,88,0.584,0.749,9,-3.7,Minor,0.462,0.063,0.478,0.478,0.829,186.07,241340,9,2024-12-27
886,Track 886,Doja Cat,80,Album 10,Reggae,96,0.348,0.47,1,-12.6,Major,0.289,0.44,0.316,0.044,0.214,138.93,242805,14,2016-04-28
887,Track 887,Ariana Grande,86,Album 4,Electronic,67,0.557,0.473,9,-5.3,Major,0.522,0.312,0.031,0.1,0.889,77.78,207112,11,2020-07-23
888,Track 888,Bad Bunny,90,Album 1,Blues,74,0.356,0.245,9,-13.1,Major,0.256,0.838,0.795,0.031,0.479,88.98,291361,16,2020-06-10
889,Track 889,Ed Sheeran,88,Album 6,Metal,77,0.773,0.803,6,-16.5,Minor,0.49,0.935,0.19,0.113,0.362,89.64,201703,6,2019-01-13
890,Track 890,The Weeknd,91,Album 5,Country,95,0.789,0.24,7,-18.8,Major,0.074,0.782,0.763,0.285,0.685,60.4,152553,14,2020-12-27
891,Track 891,Post Malone,79,Album 9,Jazz,52,0.399,0.225,4,-6.4,Major,0.491,0.755,0.166,0.487,0.165,179.75,341828,4,2019-07-05
892,Track 892,BTS,89,Album 10,Hip-Hop,60,0.24,0.268,6,-3.1,Minor,0.496,0.011,0.489,0.252,0.713,99.62,267540,18,2018-01-28
893,Track 893,Olivia Rodrigo,81,Album 10,Jazz,82,0.783,0.953,11,-5.7,Minor,0.16,0.326,0.612,0.165,0.734,116.99,296518,4,2023-08-25
894,Track 894,Rihanna,75,Album 4,R&B,63,0.437,0.231,7,-5.8,Minor,0.11,0.275,0.329,0.413,0.166,79.71,189208,19,2023-09-03
895,Track 895,Bad Bunny,90,Album 1,Metal,84,0.34,0.842,6,-14.5,Minor,0.196,0.226,0.195,0.438,0.265,190.9,288709,14,2021-12-16
896,Track 896,Beyonce,77,Album 10,Indie,79,0.323,0.35,3,-13.5,Major,0.131,0.86,0.309,0.211,0.536,82.95,352096,3,2021-12-13
897,Track 897,Bad Bunny,90,Album 9,Hip-Hop,73,0.269,0.223,9,-18.4,Major,0.074,0.249,0.19,0.215,0.344,192.08,168419,4,2017-05-13
898,Track 898,Billie Eilish,87,Album 8,R&B,82,0.411,0.595,4,-4.0,Minor,0.369,0.709,0.571,0.409,0.259,178.27,124321,15,2024-12-01
899,Track 899,Rihanna,75,Album 3,Hip-Hop,71,0.561,0.244,1,-14.0,Minor,0.505,0.486,0.573,0.156,0.684,74.7,321598,17,2020-04-17
900,Track 900,Kendrick Lamar,83,Album 10,Rock,71,0.273,0.689,8,-9.2,Minor,0.176,0.28,0.291,0.374,0.426,162.41,163240,1,2019-04-29
901,Track 901,Eminem,78,Album 9,Hip-Hop,65,0.903,0.163,5,-14.6,Major,0.25,0.405,0.695,0.239,0.824,71.22,282933,5,2024-05-22
902,Track 902,Post Malone,79,Album 5,Indie,52,0.928,0.202,2,-9.9,Major,0.596,0.239,0.086,0.128,0.269,114.6,358260,16,2022-01-13
903,Track 903,Rihanna,75,Album 8,Reggae,47,0.675,0.23,2,-18.6,Minor,0.157,0.412,0.342,0.257,0.231,90.27,215802,6,2015-05-23
904,Track 904,Eminem,78,Album 8,Rock,87,0.501,0.258,4,-13.2,Major,0.594,0.372,0.577,0.294,0.274,65.34,129913,6,2019-06-22
905,Track 905,Bruno Mars,76,Album 8,Reggae,61,0.728,0.961,4,-11.8,Minor,0.236,0.23,0.764,0.103,0.833,199.14,242790,16,2022-06-11
906,Track 906,Taylor Swift,95,Album 1,Jazz,88,0.931,0.575,1,-13.9,Minor,0.379,0.304,0.29,0.299,0.838,116.69,255518,12,2016-11-11
907,Track 907,Bad Bunny,90,Album 10,Blues,75,0.631,0.181,10,-18.1,Major,0.117,0.83,0.4,0.131,0.441,141.68,210415,9,2020-09-14
908,Track 908,Billie Eilish,87,Album 9,Jazz,85,0.582,0.846,7,-18.6,Major,0.543,0.871,0.611,0.305,0.828,114.27,159757,16,2017-08-24
909,Track 909,Olivia Rodrigo,81,Album 8,Indie,97,0.886,0.646,3,-7.0,Minor,0.571,0.833,0.779,0.392,0.286,118.26,242364,14,2018-11-14
910,Track 910,Dua Lipa,85,Album 3,Metal,58,0.737,0.473,9,-8.0,Minor,0.23,0.934,0.523,0.071,0.787,107.83,288339,15,2019-03-09
911,Track 911,Drake,92,Album 3,Latin,86,0.577,0.422,9,-17.0,Major,0.4,0.129,0.21,0.429,0.393,87.07,278250,13,2023-12-31
912,Track 912,Bruno Mars,76,Album 3,Country,66,0.401,0.371,10,-12.8,Minor,0.348,0.133,0.242,0.449,0.761,86.38,142813,6,2019-02-20
913,Track 913,Travis Scott,84,Album 8,Blues,71,0.342,0.392,3,-4.1,Major,0.364,0.117,0.559,0.411,0.679,94.81,186888,14,2022-03-20
914,Track 914,Doja Cat,80,Album 9,Classical,69,0.4,0.74,6,-18.1,Major,0.08,0.44,0.004,0.044,0.455,100.74,140611,4,2016-03-14
915,Track 915,Ariana Grande,86,Album 3,Reggae,60,0.765,0.709,6,-17.6,Minor,0.105,0.867,0.229,0.456,0.713,74.01,298945,5,2023-01-27
916,Track 916,Harry Styles,82,Album 3,Country,83,0.687,0.363,8,-15.8,Major,0.399,0.252,0.789,0.404,0.161,73.2,199512,3,2022-09-30
917,Track 917,Post Malone,79,Album 2,Folk,92,0.823,0.773,3,-17.4,Major,0.598,0.063,0.733,0.112,0.866,141.47,129492,9,2024-07-04
918,Track 918,The Weeknd,91,Album 4,Rock,72,0.569,0.706,7,-15.3,Minor,0.169,0.433,0.235,0.401,0.7,137.42,266862,15,2015-03-18
919,Track 919,Bad Bunny,90,Album 4,Latin,100,0.757,0.714,4,-11.3,Major,0.122,0.893,0.745,0.262,0.275,176.48,231788,9,2022-02-25
920,Track 920,Dua Lipa,85,Album 6,Electronic,92,0.491,0.278,3,-8.2,Minor,0.204,0.7,0.662,0.362,0.854,170.31,284302,2,2021-11-25
921,Track 921,Taylor Swift,95,Album 8,R&B,100,0.674,0.671,4,-4.0,Minor,0.047,0.059,0.146,0.223,0.569,110.92,131216,16,2017-06-10
922,Track 922,Bad Bunny,90,Album 1,Metal,90,0.448,0.781,2,-7.4,Major,0.444,0.86,0.702,0.235,0.755,144.59,294216,5,2020-12-25
923,Track 923,Adele,74,Album 5,Blues,44,0.476,0.142,1,-12.0,Major,0.232,0.887,0.184,0.032,0.784,100.07,326401,14,2016-01-08
924,Track 924,Drake,92,Album 3,Folk,79,0.405,0.132,6,-12.5,Minor,0.138,0.398,0.413,0.498,0.207,116.21,259419,19,2015-12-18
925,Track 925,Bruno Mars,76,Album 5,Electronic,63,0.395,0.252,8,-19.5,Minor,0.114,0.78,0.257,0.147,0.773,119.4,140207,9,2016-10-03
926,Track 926,Olivia Rodrigo,81,Album 4,Country,100,0.266,0.834,10,-13.7,Major,0.071,0.218,0.284,0.142,0.687,121.36,359539,9,2024-10-21
927,Track 927,Rihanna,75,Album 6,Classical,48,0.655,0.274,4,-18.4,Major,0.575,0.46,0.26,0.396,0.896,60.57,206584,1,2022-03-18
928,Track 928,BTS,89,Album 6,Indie,72,0.905,0.764,8,-12.5,Minor,0.182,0.499,0.155,0.287,0.674,89.83,200760,10,2023-02-03
929,Track 929,Billie Eilish,87,Album 1,K-Pop,100,0.749,0.801,1,-9.4,Major,0.168,0.349,0.636,0.16,0.158,83.5,340845,13,2020-07-01
930,Track 930,Rihanna,75,Album 2,Reggae,69,0.705,0.347,5,-5.6,Major,0.532,0.252,0.158,0.385,0.496,140.58,333530,19,2018-07-26
931,Track 931,Taylor Swift,95,Album 3,Classical,68,0.574,0.789,8,-18.4,Minor,0.444,0.434,0.253,0.414,0.725,121.58,147940,1,2020-11-06
932,Track 932,Ariana Grande,86,Album 2,Hip-Hop,100,0.914,0.381,0,-9.1,Minor,0.32,0.486,0.064,0.185,0.33,153.55,301599,3,2017-11-23
933,Track 933,Rihanna,75,Album 6,Electronic,63,0.822,0.395,7,-9.6,Minor,0.55,0.395,0.132,0.146,0.317,61.86,308307,3,2020-02-26
934,Track 934,Doja Cat,80,Album 1,Folk,86,0.267,0.186,10,-8.2,Major,0.275,0.919,0.46,0.486,0.449,68.53,330853,16,2019-11-13
935,Track 935,Ed Sheeran,88,Album 1,Latin,75,0.362,0.827,8,-12.9,Minor,0.235,0.142,0.279,0.059,0.845,154.69,232040,18,2017-03-02
936,Track 936,Dua Lipa,85,Album 4,Hip-Hop,84,0.911,0.366,6,-5.1,Minor,0.143,0.868,0.755,0.423,0.71,69.68,242489,1,2017-06-14
937,Track 937,Billie Eilish,87,Album 7,Folk,100,0.569,0.246,10,-15.1,Major,0.271,0.422,0.576,0.215,0.521,105.02,151388,11,2020-02-10
938,Track 938,Beyonce,77,Album 2,K-Pop,54,0.277,0.596,8,-14.0,Minor,0.502,0.698,0.138,0.078,0.822,129.25,267262,9,2020-09-02
939,Track 939,BTS,89,Album 7,Jazz,88,0.941,0.282,5,-13.3,Major,0.094,0.819,0.719,0.439,0.807,119.65,219062,19,2021-11-05
940,Track 940,Beyonce,77,Album 8,Indie,87,0.806,0.535,7,-8.1,Minor,0.537,0.926,0.11,0.293,0.126,124.93,227013,19,2019-01-18
941,Track 941,Travis Scott,84,Album 6,Indie,57,0.342,0.751,10,-13.8,Minor,0.579,0.585,0.477,0.068,0.491,107.18,242949,14,2024-11-17
942,Track 942,Ariana Grande,86,Album 3,Latin,100,0.269,0.304,4,-10.6,Minor,0.55,0.651,0.61,0.039,0.356,87.0,191417,19,2016-07-10
943,Track 943,Drake,92,Album 8,R&B,62,0.204,0.462,8,-3.4,Major,0.271,0.623,0.084,0.313,0.179,72.72,271401,6,2015-08-09
944,Track 944,Olivia Rodrigo,81,Album 2,Reggae,53,0.818,0.822,0,-8.3,Minor,0.424,0.72,0.138,0.218,0.711,119.62,148750,9,2024-05-14
945,Track 945,Beyonce,77,Album 7,Reggae,54,0.474,0.195,6,-3.6,Minor,0.03,0.157,0.046,0.26,0.879,152.54,139675,20,2017-11-24
946,Track 946,Olivia Rodrigo,81,Album 2,Hip-Hop,66,0.496,0.743,0,-11.9,Minor,0.526,0.48,0.493,0.242,0.13,181.86,237567,11,2016-06-15
947,Track 947,Rihanna,75,Album 3,Hip-Hop,71,0.438,0.171,0,-3.7,Minor,0.494,0.285,0.027,0.264,0.385,82.38,312904,4,2020-05-06
948,Track 948,Post Malone,79,Album 6,Country,59,0.577,0.178,6,-16.8,Major,0.559,0.237,0.035,0.034,0.849,132.5,273168,16,2015-10-22
949,Track 949,Olivia Rodrigo,81,Album 6,K-Pop,79,0.869,0.432,10,-9.5,Minor,0.489,0.23,0.483,0.349,0.335,173.2,260094,3,2015-06-24
950,Track 950,Dua Lipa,85,Album 1,Rock,59,0.448,0.2,4,-19.0,Major,0.156,0.889,0.745,0.13,0.11,181.88,239339,17,2015-02-27
951,Track 951,Billie Eilish,87,Album 8,R&B,62,0.641,0.783,6,-7.3,Major,0.259,0.426,0.755,0.33,0.423,170.72,244405,3,2018-11-11
952,Track 952,Ariana Grande,86,Album 4,Folk,85,0.701,0.437,9,-10.8,Minor,0.473,0.496,0.553,0.428,0.845,143.16,165886,6,2024-02-24
953,Track 953,Travis Scott,84,Album 8,Country,89,0.892,0.321,3,-14.8,Major,0.593,0.643,0.132,0.233,0.244,91.44,333125,11,2017-12-08
954,Track 954,Post Malone,79,Album 7,Reggae,94,0.598,0.925,2,-7.3,Minor,0.538,0.799,0.011,0.376,0.412,147.27,262248,4,2019-08-07
955,Track 955,Billie Eilish,87,Album 8,Electronic,59,0.375,0.953,5,-17.8,Minor,0.257,0.93,0.552,0.423,0.371,110.84,305894,16,2021-04-18
956,Track 956,Taylor Swift,95,Album 5,Folk,66,0.883,0.204,8,-16.3,Minor,0.397,0.553,0.415,0.383,0.367,178.91,141602,7,2023-07-31
957,Track 957,Olivia Rodrigo,81,Album 1,Classical,69,0.912,0.894,5,-14.4,Minor,0.046,0.456,0.221,0.241,0.378,119.74,172816,13,2016-04-25
958,Track 958,Beyonce,77,Album 1,Hip-Hop,71,0.614,0.445,10,-19.6,Minor,0.576,0.942,0.435,0.021,0.545,89.43,197532,14,2015-12-02
959,Track 959,Taylor Swift,95,Album 6,Country,68,0.862,0.528,0,-12.4,Major,0.498,0.339,0.722,0.249,0.354,75.73,128765,11,2021-09-14
960,Track 960,BTS,89,Album 4,Jazz,100,0.375,0.39,7,-5.6,Minor,0.25,0.854,0.769,0.32,0.728,176.34,246134,11,2016-09-17
961,Track 961,Travis Scott,84,Album 2,Country,90,0.445,0.767,4,-3.8,Minor,0.554,0.379,0.744,0.444,0.358,114.13,286208,17,2023-06-21
962,Track 962,Taylor Swift,95,Album 4,Metal,71,0.536,0.487,6,-6.0,Minor,0.376,0.077,0.55,0.14,0.135,130.4,200260,19,2020-02-02
963,Track 963,Ariana Grande,86,Album 8,Reggae,100,0.352,0.281,3,-6.4,Major,0.211,0.85,0.689,0.452,0.509,181.76,292938,10,2022-12-25
964,Track 964,Bad Bunny,90,Album 2,Electronic,100,0.55,0.12,11,-6.8,Minor,0.185,0.074,0.261,0.354,0.775,72.95,319374,8,2020-06-26
965,Track 965,Olivia Rodrigo,81,Album 10,Reggae,64,0.912,0.471,0,-18.1,Minor,0.275,0.459,0.291,0.052,0.464,178.79,143552,4,2022-03-06
966,Track 966,Olivia Rodrigo,81,Album 1,Latin,71,0.594,0.663,5,-5.0,Major,0.046,0.055,0.232,0.07,0.165,90.37,273198,7,2018-04-01
967,Track 967,Bad Bunny,90,Album 9,Electronic,92,0.439,0.737,1,-10.9,Minor,0.322,0.583,0.224,0.361,0.15,106.2,178629,9,2019-10-25
968,Track 968,Taylor Swift,95,Album 2,Electronic,100,0.782,0.306,4,-15.5,Major,0.188,0.346,0.305,0.411,0.458,122.29,331405,5,2023-07-06
969,Track 969,BTS,89,Album 1,Jazz,83,0.377,0.144,7,-15.6,Major,0.17,0.355,0.375,0.16,0.466,90.78,137716,14,2022-08-30
970,Track 970,Drake,92,Album 4,Indie,89,0.587,0.134,7,-8.7,Major,0.576,0.838,0.182,0.46,0.323,83.91,188256,19,2022-08-22
971,Track 971,Post Malone,79,Album 2,Jazz,88,0.63,0.71,1,-17.9,Major,0.108,0.806,0.401,0.234,0.632,94.95,247895,16,2022-02-17
972,Track 972,Harry Styles,82,Album 1,R&B,56,0.656,0.516,9,-18.3,Major,0.242,0.572,0.468,0.285,0.381,114.44,244228,10,2016-07-10
973,Track 973,Drake,92,Album 2,Metal,86,0.551,0.19,10,-7.6,Minor,0.127,0.659,0.576,0.233,0.286,141.33,301320,6,2024-11-26
974,Track 974,Beyonce,77,Album 7,Country,91,0.709,0.662,10,-18.9,Major,0.584,0.105,0.418,0.161,0.401,98.21,153089,1,2017-10-09
975,Track 975,Bad Bunny,90,Album 8,Blues,93,0.727,0.306,0,-17.9,Minor,0.558,0.638,0.218,0.222,0.618,141.48,320248,18,2020-12-03
976,Track 976,Dua Lipa,85,Album 8,Jazz,75,0.661,0.668,0,-6.8,Major,0.244,0.831,0.026,0.274,0.279,105.07,295494,19,2018-02-11
977,Track 977,Eminem,78,Album 5,K-Pop,70,0.657,0.958,5,-11.3,Minor,0.135,0.079,0.217,0.404,0.871,157.35,346371,8,2019-10-06
978,Track 978,Bruno Mars,76,Album 9,K-Pop,66,0.719,0.346,9,-15.3,Major,0.139,0.053,0.533,0.07,0.874,115.78,221133,19,2020-12-16
979,Track 979,Beyonce,77,Album 4,Hip-Hop,60,0.674,0.456,11,-13.9,Minor,0.41,0.119,0.221,0.496,0.464,182.84,147591,16,2022-07-05
980,Track 980,Drake,92,Album 6,Folk,96,0.667,0.401,9,-10.3,Minor,0.344,0.948,0.418,0.406,0.397,191.9,226931,12,2018-10-29
981,Track 981,Olivia Rodrigo,81,Album 3,Jazz,94,0.483,0.262,6,-15.4,Minor,0.332,0.761,0.706,0.269,0.236,88.14,233947,2,2019-02-23
982,Track 982,Bad Bunny,90,Album 3,Reggae,89,0.85,0.98,6,-16.9,Major,0.029,0.389,0.401,0.187,0.762,60.08,343873,7,2022-03-28
983,Track 983,Travis Scott,84,Album 10,Pop,78,0.56,0.301,11,-19.0,Major,0.193,0.851,0.059,0.301,0.138,175.01,290219,19,2016-06-09
984,Track 984,Bruno Mars,76,Album 5,R&B,89,0.349,0.574,0,-14.6,Major,0.236,0.759,0.575,0.056,0.327,70.18,254092,4,2019-03-12
985,Track 985,Rihanna,75,Album 5,R&B,57,0.251,0.319,10,-14.9,Major,0.118,0.4,0.501,0.032,0.495,182.27,282707,14,2016-01-22
986,Track 986,Adele,74,Album 10,Blues,72,0.781,0.499,5,-16.4,Major,0.302,0.078,0.017,0.084,0.409,111.02,157187,8,2019-06-28
987,Track 987,Harry Styles,82,Album 1,Hip-Hop,85,0.818,0.224,1,-17.2,Minor,0.272,0.373,0.144,0.412,0.458,147.48,345836,5,2015-05-24
988,Track 988,Bad Bunny,90,Album 7,Jazz,65,0.736,0.567,6,-3.1,Minor,0.192,0.511,0.521,0.347,0.147,73.03,218387,14,2015-06-09
989,Track 989,Rihanna,75,Album 10,Country,92,0.458,0.223,4,-7.0,Minor,0.166,0.798,0.001,0.345,0.33,90.47,179023,10,2023-03-15
990,Track 990,Eminem,78,Album 4,Country,59,0.859,0.337,9,-14.3,Minor,0.024,0.442,0.427,0.431,0.291,172.03,184626,11,2018-11-06
991,Track 991,Taylor Swift,95,Album 4,Classical,100,0.904,0.171,1,-19.4,Major,0.497,0.867,0.534,0.175,0.786,185.88,215481,19,2019-11-18
992,Track 992,Eminem,78,Album 2,Jazz,92,0.261,0.715,6,-16.5,Minor,0.487,0.817,0.114,0.305,0.756,170.42,250545,1,2020-08-23
993,Track 993,Adele,74,Album 9,Jazz,92,0.562,0.181,5,-6.6,Minor,0.286,0.516,0.251,0.092,0.735,122.63,130378,7,2018-05-12
994,Track 994,Bruno Mars,76,Album 10,K-Pop,51,0.282,0.665,7,-7.6,Major,0.526,0.798,0.118,0.468,0.543,72.06,302049,12,2023-08-27
995,Track 995,Post Malone,79,Album 5,Hip-Hop,82,0.349,0.246,1,-11.3,Major,0.042,0.07,0.784,0.124,0.385,89.45,129586,7,2020-06-23
996,Track 996,Rihanna,75,Album 4,Classical,65,0.579,0.275,10,-4.4,Minor,0.341,0.086,0.242,0.315,0.273,150.62,316008,7,2021-03-07
997,Track 997,Taylor Swift,95,Album 2,K-Pop,77,0.617,0.936,7,-17.0,Major,0.46,0.43,0.526,0.163,0.227,155.17,148388,9,2024-03-10
998,Track 998,Taylor Swift,95,Album 10,Folk,100,0.624,0.56,9,-16.1,Major,0.351,0.486,0.232,0.339,0.801,157.68,346814,15,2017-11-30
999,Track 999,Dua Lipa,85,Album 10,Pop,84,0.91,0.578,7,-3.1,Major,0.441,0.434,0.018,0.355,0.108,185.49,286793,8,2023-01-16
1000,Track 1000,Eminem,78,Album 7,Classical,61,0.396,0.621,4,-16.2,Major,0.413,0.215,0.342,0.366,0.438,100.41,140042,12,2017-06-11
